"DateTime";"bl_height_3";"bl_height_2";"bl_height_1";"Mean_Layer_Height"
"2022-07-25 07:00:00";NaN;920;120;110
"2022-07-25 08:00:00";NaN;NaN;900;100
"2022-07-25 09:00:00";NaN;870;100;90
"2022-07-25 10:00:00";900;470;90;70
"2022-07-25 11:00:00";NaN;920;100;100
"2022-07-25 12:00:00";NaN;930;100;100
"2022-07-25 13:00:00";NaN;920;90;100
"2022-07-25 14:00:00";NaN;990;120;100
"2022-07-25 15:00:00";3400;1110;720;120
"2022-07-25 16:00:00";NaN;2700;490;480
"2022-07-25 17:00:00";NaN;NaN;1020;1020
"2022-07-25 18:00:00";NaN;NaN;1090;1120
"2022-07-25 19:00:00";1280;450;1310;210
"2022-07-25 20:00:00";NaN;1240;490;100
"2022-07-25 21:00:00";NaN;1410;70;70
"2022-07-25 22:00:00";1120;750;100;90
"2022-07-25 23:00:00";NaN;940;70;90
"2022-07-26 00:00:00";NaN;970;100;100
"2022-07-26 01:00:00";NaN;600;550;100
"2022-07-26 02:00:00";NaN;NaN;100;500
"2022-07-26 03:00:00";NaN;1030;110;100
"2022-07-26 04:00:00";1000;430;110;100
"2022-07-26 05:00:00";NaN;NaN;480;110
"2022-07-26 06:00:00";NaN;NaN;750;480
"2022-07-26 07:00:00";NaN;980;420;90
"2022-07-26 08:00:00";NaN;NaN;970;360
"2022-07-26 09:00:00";NaN;940;360;370
"2022-07-26 10:00:00";NaN;910;300;350
"2022-07-26 11:00:00";NaN;910;40;200
"2022-07-26 12:00:00";NaN;630;40;100
"2022-07-26 13:00:00";1580;770;110;100
"2022-07-26 14:00:00";NaN;NaN;740;100
"2022-07-26 15:00:00";NaN;NaN;820;820
"2022-07-26 16:00:00";NaN;730;100;790
"2022-07-26 17:00:00";NaN;NaN;810;90
"2022-07-26 18:00:00";NaN;NaN;770;790
"2022-07-26 19:00:00";NaN;NaN;120;NaN
"2022-07-26 20:00:00";640;330;90;640
"2022-07-26 21:00:00";NaN;720;200;100
"2022-07-26 22:00:00";NaN;710;110;100
"2022-07-26 23:00:00";NaN;730;120;90
"2022-07-27 00:00:00";730;460;80;90
"2022-07-27 01:00:00";1390;440;90;100
"2022-07-27 02:00:00";1430;590;110;110
"2022-07-27 03:00:00";NaN;NaN;500;110
"2022-07-27 04:00:00";NaN;NaN;560;530
"2022-07-27 05:00:00";NaN;560;130;NaN
"2022-07-27 06:00:00";NaN;430;170;140
"2022-07-27 07:00:00";NaN;590;320;250
"2022-07-27 08:00:00";NaN;NaN;110;180
"2022-07-27 09:00:00";NaN;NaN;NaN;270
"2022-07-27 10:00:00";NaN;490;220;270
"2022-07-27 11:00:00";NaN;600;120;270
"2022-07-27 12:00:00";1450;690;110;110
"2022-07-27 13:00:00";NaN;1460;470;NaN
"2022-07-27 14:00:00";NaN;1480;750;470
"2022-07-27 15:00:00";NaN;1540;840;760
"2022-07-27 16:00:00";NaN;NaN;900;1020
"2022-07-27 17:00:00";1320;890;110;100
"2022-07-27 18:00:00";1030;460;120;120
"2022-07-27 19:00:00";1400;450;930;110
"2022-07-27 20:00:00";NaN;1640;370;370
"2022-07-27 21:00:00";NaN;1410;450;NaN
"2022-07-27 22:00:00";NaN;1250;270;390
"2022-07-27 23:00:00";NaN;1370;360;320
"2022-07-28 00:00:00";1620;670;330;370
"2022-07-28 01:00:00";NaN;1460;260;310
"2022-07-28 02:00:00";NaN;1690;240;220
"2022-07-28 03:00:00";NaN;1740;210;180
"2022-07-28 04:00:00";NaN;1580;140;160
"2022-07-28 05:00:00";1610;850;140;140
"2022-07-28 06:00:00";NaN;1550;220;160
"2022-07-28 07:00:00";NaN;1560;110;100
"2022-07-28 08:00:00";NaN;NaN;320;320
"2022-07-28 09:00:00";NaN;1450;110;110
"2022-07-28 10:00:00";NaN;1240;110;110
"2022-07-28 11:00:00";NaN;1530;100;110
"2022-07-28 12:00:00";1550;510;200;150
"2022-07-28 13:00:00";NaN;NaN;350;200
"2022-07-28 14:00:00";NaN;NaN;580;600
"2022-07-28 15:00:00";NaN;550;560;520
"2022-07-28 16:00:00";NaN;570;530;560
"2022-07-28 17:00:00";NaN;NaN;580;540
"2022-07-28 18:00:00";1040;480;490;480
"2022-07-28 19:00:00";NaN;540;150;150
"2022-07-28 20:00:00";NaN;800;130;140
"2022-07-28 21:00:00";830;490;220;240
"2022-07-28 22:00:00";NaN;750;180;210
"2022-07-28 23:00:00";NaN;NaN;NaN;NaN
"2022-07-29 00:00:00";750;310;100;NaN
"2022-07-29 01:00:00";NaN;690;90;90
"2022-07-29 02:00:00";NaN;650;200;160
"2022-07-29 03:00:00";NaN;NaN;250;210
"2022-07-29 04:00:00";NaN;600;310;250
"2022-07-29 05:00:00";NaN;610;220;200
"2022-07-29 06:00:00";NaN;NaN;350;210
"2022-07-29 07:00:00";NaN;320;80;330
"2022-07-29 08:00:00";NaN;NaN;360;320
"2022-07-29 09:00:00";NaN;NaN;230;250
"2022-07-29 10:00:00";NaN;NaN;320;280
"2022-07-29 11:00:00";NaN;NaN;NaN;320
"2022-07-29 12:00:00";NaN;NaN;NaN;370
"2022-07-29 13:00:00";NaN;NaN;NaN;620
"2022-07-29 14:00:00";NaN;NaN;690;690
"2022-07-29 15:00:00";NaN;NaN;820;760
"2022-07-29 16:00:00";NaN;NaN;800;820
"2022-07-29 17:00:00";NaN;NaN;750;790
"2022-07-29 18:00:00";NaN;750;730;740
"2022-07-29 19:00:00";NaN;NaN;710;710
"2022-07-29 20:00:00";NaN;640;130;710
"2022-07-29 21:00:00";NaN;NaN;NaN;130
"2022-07-29 22:00:00";NaN;NaN;NaN;NaN
"2022-07-29 23:00:00";NaN;NaN;NaN;NaN
"2022-07-30 00:00:00";NaN;NaN;NaN;NaN
"2022-07-30 01:00:00";NaN;NaN;NaN;NaN
"2022-07-30 02:00:00";NaN;NaN;NaN;530
"2022-07-30 03:00:00";NaN;NaN;530;520
"2022-07-30 04:00:00";NaN;NaN;NaN;490
"2022-07-30 05:00:00";NaN;510;130;150
"2022-07-30 06:00:00";NaN;NaN;NaN;530
"2022-07-30 07:00:00";NaN;NaN;NaN;NaN
"2022-07-30 08:00:00";NaN;NaN;NaN;NaN
"2022-07-30 09:00:00";NaN;NaN;NaN;810
"2022-07-30 10:00:00";NaN;690;150;150
"2022-07-30 11:00:00";940;400;120;NaN
"2022-07-30 12:00:00";900;470;150;120
"2022-07-30 13:00:00";860;500;110;190
"2022-07-30 14:00:00";NaN;940;120;130
"2022-07-30 15:00:00";NaN;1150;270;120
"2022-07-30 16:00:00";1120;310;110;260
"2022-07-30 17:00:00";1080;350;110;300
"2022-07-30 18:00:00";1270;460;130;150
"2022-07-30 19:00:00";1230;500;110;NaN
"2022-07-30 20:00:00";NaN;1210;110;120
"2022-07-30 21:00:00";NaN;1200;150;120
"2022-07-30 22:00:00";NaN;1220;290;220
"2022-07-30 23:00:00";NaN;1210;230;220
"2022-07-31 00:00:00";NaN;1190;90;100
"2022-07-31 01:00:00";NaN;1190;90;90
"2022-07-31 02:00:00";NaN;1080;120;110
"2022-07-31 03:00:00";NaN;940;100;90
"2022-07-31 04:00:00";NaN;NaN;830;870
"2022-07-31 05:00:00";NaN;NaN;870;850
"2022-07-31 06:00:00";NaN;840;200;200
"2022-07-31 07:00:00";NaN;830;220;190
"2022-07-31 08:00:00";NaN;NaN;900;190
"2022-07-31 09:00:00";NaN;910;200;230
"2022-07-31 10:00:00";NaN;920;190;190
"2022-07-31 11:00:00";NaN;950;140;180
"2022-07-31 12:00:00";1030;680;50;130
"2022-07-31 13:00:00";NaN;940;840;130
"2022-07-31 14:00:00";NaN;NaN;850;830
"2022-07-31 15:00:00";NaN;NaN;840;830
"2022-07-31 16:00:00";NaN;NaN;860;NaN
"2022-07-31 17:00:00";NaN;NaN;750;NaN
"2022-07-31 18:00:00";NaN;NaN;720;710
"2022-07-31 19:00:00";NaN;NaN;650;690
"2022-07-31 20:00:00";NaN;NaN;NaN;630
"2022-07-31 21:00:00";NaN;NaN;NaN;630
"2022-07-31 22:00:00";880;550;170;220
"2022-07-31 23:00:00";NaN;800;370;220
"2022-08-01 00:00:00";NaN;NaN;NaN;NaN
"2022-08-01 01:00:00";NaN;NaN;NaN;NaN
"2022-08-01 02:00:00";NaN;NaN;620;620
"2022-08-01 03:00:00";850;550;230;620
"2022-08-01 04:00:00";NaN;NaN;470;580
"2022-08-01 05:00:00";NaN;NaN;460;460
"2022-08-01 06:00:00";NaN;NaN;NaN;460
"2022-08-01 07:00:00";NaN;NaN;NaN;NaN
"2022-08-01 08:00:00";NaN;NaN;NaN;NaN
"2022-08-01 09:00:00";NaN;NaN;NaN;NaN
"2022-08-01 10:00:00";NaN;NaN;NaN;NaN
"2022-08-01 11:00:00";NaN;620;100;110
"2022-08-01 12:00:00";NaN;680;160;170
"2022-08-01 13:00:00";NaN;NaN;650;120
"2022-08-01 14:00:00";NaN;NaN;690;120
"2022-08-01 15:00:00";NaN;670;140;90
"2022-08-01 16:00:00";NaN;690;140;140
"2022-08-01 17:00:00";NaN;NaN;760;130
"2022-08-01 18:00:00";NaN;760;120;120
"2022-08-01 19:00:00";NaN;800;110;110
"2022-08-01 20:00:00";NaN;900;110;110
"2022-08-01 21:00:00";NaN;950;110;120
"2022-08-01 22:00:00";NaN;920;100;110
"2022-08-01 23:00:00";NaN;930;100;100
"2022-08-02 00:00:00";NaN;930;220;110
"2022-08-02 01:00:00";NaN;900;130;150
"2022-08-02 02:00:00";NaN;850;210;150
"2022-08-02 03:00:00";NaN;830;100;130
"2022-08-02 04:00:00";NaN;800;100;110
"2022-08-02 05:00:00";NaN;850;90;110
"2022-08-02 06:00:00";NaN;890;100;100
"2022-08-02 07:00:00";NaN;900;90;100
"2022-08-02 08:00:00";NaN;860;90;90
"2022-08-02 09:00:00";NaN;860;80;90
"2022-08-02 10:00:00";NaN;850;90;90
"2022-08-02 11:00:00";NaN;870;100;90
"2022-08-02 12:00:00";NaN;NaN;890;90
"2022-08-02 13:00:00";NaN;NaN;910;880
"2022-08-02 14:00:00";NaN;NaN;980;960
"2022-08-02 15:00:00";NaN;960;120;960
"2022-08-02 16:00:00";NaN;NaN;940;140
"2022-08-02 17:00:00";NaN;NaN;970;140
"2022-08-02 18:00:00";NaN;1130;990;950
"2022-08-02 19:00:00";NaN;1240;1060;1010
"2022-08-02 20:00:00";NaN;NaN;1180;1110
"2022-08-02 21:00:00";1240;780;130;1110
"2022-08-02 22:00:00";NaN;NaN;80;90
"2022-08-02 23:00:00";NaN;1190;90;90
"2022-08-03 00:00:00";NaN;1140;90;90
"2022-08-03 01:00:00";NaN;1060;110;90
"2022-08-03 02:00:00";NaN;980;100;100
"2022-08-03 03:00:00";NaN;1050;110;110
"2022-08-03 04:00:00";1090;740;110;110
"2022-08-03 05:00:00";1070;710;110;110
"2022-08-03 06:00:00";NaN;1040;110;100
"2022-08-03 07:00:00";NaN;1090;100;120
"2022-08-03 08:00:00";940;590;100;100
"2022-08-03 09:00:00";1100;640;380;120
"2022-08-03 10:00:00";NaN;NaN;10;70
"2022-08-03 11:00:00";NaN;NaN;NaN;570
"2022-08-03 12:00:00";NaN;NaN;NaN;740
"2022-08-03 13:00:00";NaN;1270;850;660
"2022-08-03 14:00:00";NaN;NaN;1450;1380
"2022-08-03 15:00:00";NaN;NaN;1420;100
"2022-08-03 16:00:00";NaN;1600;100;100
"2022-08-03 17:00:00";NaN;NaN;1570;1640
"2022-08-03 18:00:00";1700;1290;100;1620
"2022-08-03 19:00:00";1210;320;110;100
"2022-08-03 20:00:00";1130;420;90;100
"2022-08-03 21:00:00";1580;880;240;320
"2022-08-03 22:00:00";1590;690;190;320
"2022-08-03 23:00:00";1590;630;60;190
"2022-08-04 00:00:00";1600;790;100;90
"2022-08-04 01:00:00";1560;750;440;100
"2022-08-04 02:00:00";1440;730;140;100
"2022-08-04 03:00:00";NaN;NaN;90;100
"2022-08-04 04:00:00";NaN;NaN;750;70
"2022-08-04 05:00:00";NaN;NaN;660;60
"2022-08-04 06:00:00";NaN;1150;110;60
"2022-08-04 07:00:00";NaN;1130;90;90
"2022-08-04 08:00:00";NaN;1120;160;90
"2022-08-04 09:00:00";NaN;1020;140;130
"2022-08-04 10:00:00";3590;940;90;110
"2022-08-04 11:00:00";960;680;120;140
"2022-08-04 12:00:00";970;660;610;110
"2022-08-04 13:00:00";NaN;NaN;890;590
"2022-08-04 14:00:00";NaN;930;730;870
"2022-08-04 15:00:00";NaN;910;680;690
"2022-08-04 16:00:00";NaN;990;730;710
"2022-08-04 17:00:00";NaN;NaN;850;710
"2022-08-04 18:00:00";NaN;1070;820;860
"2022-08-04 19:00:00";NaN;1020;720;830
"2022-08-04 20:00:00";1040;510;160;630
"2022-08-04 21:00:00";1080;570;170;630
"2022-08-04 22:00:00";1290;490;180;170
"2022-08-04 23:00:00";NaN;1230;230;180
"2022-08-05 00:00:00";1250;470;180;220
"2022-08-05 01:00:00";NaN;1280;320;400
"2022-08-05 02:00:00";1070;480;270;410
"2022-08-05 03:00:00";NaN;1020;240;410
"2022-08-05 04:00:00";NaN;950;180;250
"2022-08-05 05:00:00";NaN;1050;150;250
"2022-08-05 06:00:00";NaN;1040;160;160
"2022-08-05 07:00:00";860;600;130;160
"2022-08-05 08:00:00";NaN;770;200;200
"2022-08-05 09:00:00";950;540;180;200
"2022-08-05 10:00:00";1210;570;250;270
"2022-08-05 11:00:00";1230;550;200;270
"2022-08-05 12:00:00";NaN;NaN;390;200
"2022-08-05 13:00:00";NaN;NaN;510;420
"2022-08-05 14:00:00";NaN;NaN;630;420
"2022-08-05 15:00:00";NaN;NaN;670;640
"2022-08-05 16:00:00";NaN;NaN;690;640
"2022-08-05 17:00:00";NaN;NaN;740;710
"2022-08-05 18:00:00";NaN;NaN;490;820
"2022-08-05 19:00:00";NaN;720;90;670
"2022-08-05 20:00:00";NaN;NaN;670;100
"2022-08-05 21:00:00";NaN;NaN;NaN;380
"2022-08-05 22:00:00";NaN;NaN;NaN;NaN
"2022-08-05 23:00:00";NaN;NaN;NaN;NaN
"2022-08-06 00:00:00";NaN;890;100;250
"2022-08-06 01:00:00";NaN;830;120;110
"2022-08-06 02:00:00";NaN;820;150;110
"2022-08-06 03:00:00";NaN;830;150;110
"2022-08-06 04:00:00";590;370;240;150
"2022-08-06 05:00:00";NaN;NaN;NaN;150
"2022-08-06 06:00:00";NaN;NaN;NaN;130
"2022-08-06 07:00:00";NaN;NaN;NaN;120
"2022-08-06 08:00:00";NaN;NaN;NaN;200
"2022-08-06 09:00:00";NaN;NaN;NaN;NaN
"2022-08-06 10:00:00";NaN;2660;310;NaN
"2022-08-06 11:00:00";NaN;NaN;1950;240
"2022-08-06 12:00:00";NaN;NaN;NaN;NaN
"2022-08-06 13:00:00";NaN;NaN;NaN;NaN
"2022-08-06 14:00:00";NaN;NaN;NaN;NaN
"2022-08-06 15:00:00";NaN;NaN;NaN;NaN
"2022-08-06 16:00:00";NaN;NaN;NaN;NaN
"2022-08-06 17:00:00";NaN;NaN;NaN;NaN
"2022-08-06 18:00:00";NaN;NaN;NaN;NaN
"2022-08-06 19:00:00";NaN;NaN;NaN;NaN
"2022-08-06 20:00:00";NaN;NaN;NaN;NaN
"2022-08-06 21:00:00";NaN;NaN;NaN;NaN
"2022-08-06 22:00:00";NaN;NaN;NaN;NaN
"2022-08-06 23:00:00";NaN;NaN;NaN;NaN
"2022-08-07 00:00:00";NaN;NaN;NaN;NaN
"2022-08-07 01:00:00";NaN;NaN;NaN;50
"2022-08-07 02:00:00";NaN;NaN;NaN;130
"2022-08-07 03:00:00";NaN;NaN;NaN;100
"2022-08-07 04:00:00";NaN;2250;210;230
"2022-08-07 05:00:00";NaN;NaN;620;680
"2022-08-07 06:00:00";NaN;NaN;980;80
"2022-08-07 07:00:00";NaN;NaN;NaN;870
"2022-08-07 08:00:00";NaN;1280;440;870
"2022-08-07 09:00:00";NaN;NaN;NaN;370
"2022-08-07 10:00:00";NaN;NaN;1620;370
"2022-08-07 11:00:00";1920;1190;140;150
"2022-08-07 12:00:00";NaN;NaN;110;120
"2022-08-07 13:00:00";NaN;1860;320;410
"2022-08-07 14:00:00";NaN;430;440;130
"2022-08-07 15:00:00";NaN;490;50;430
"2022-08-07 16:00:00";NaN;1370;410;410
"2022-08-07 17:00:00";820;430;680;NaN
"2022-08-07 18:00:00";NaN;920;370;NaN
"2022-08-07 19:00:00";NaN;930;110;NaN
"2022-08-07 20:00:00";NaN;770;400;120
"2022-08-07 21:00:00";NaN;930;450;390
"2022-08-07 22:00:00";1120;460;240;340
"2022-08-07 23:00:00";NaN;NaN;220;220
"2022-08-08 00:00:00";NaN;310;100;220
"2022-08-08 01:00:00";NaN;260;240;220
"2022-08-08 02:00:00";NaN;NaN;210;210
"2022-08-08 03:00:00";NaN;NaN;200;190
"2022-08-08 04:00:00";NaN;NaN;170;180
"2022-08-08 05:00:00";NaN;NaN;150;180
"2022-08-08 06:00:00";NaN;660;170;150
"2022-08-08 07:00:00";NaN;690;170;160
"2022-08-08 08:00:00";NaN;620;160;160
"2022-08-08 09:00:00";750;400;90;160
"2022-08-08 10:00:00";NaN;590;410;100
"2022-08-08 11:00:00";NaN;490;150;390
"2022-08-08 12:00:00";NaN;750;180;140
"2022-08-08 13:00:00";NaN;580;310;180
"2022-08-08 14:00:00";NaN;NaN;480;100
"2022-08-08 15:00:00";NaN;580;440;450
"2022-08-08 16:00:00";NaN;1030;460;430
"2022-08-08 17:00:00";NaN;390;390;420
"2022-08-08 18:00:00";NaN;360;160;420
"2022-08-08 19:00:00";NaN;490;200;400
"2022-08-08 20:00:00";NaN;390;160;170
"2022-08-08 21:00:00";NaN;400;180;180
"2022-08-08 22:00:00";NaN;NaN;160;160
"2022-08-08 23:00:00";NaN;NaN;180;160
"2022-08-09 00:00:00";NaN;NaN;230;210
"2022-08-09 01:00:00";NaN;NaN;220;230
"2022-08-09 02:00:00";NaN;NaN;200;230
"2022-08-09 03:00:00";NaN;NaN;60;230
"2022-08-09 04:00:00";NaN;NaN;150;200
"2022-08-09 05:00:00";NaN;NaN;190;130
"2022-08-09 06:00:00";NaN;490;160;190
"2022-08-09 07:00:00";NaN;NaN;170;170
"2022-08-09 08:00:00";NaN;480;140;130
"2022-08-09 09:00:00";NaN;NaN;170;150
"2022-08-09 10:00:00";NaN;NaN;180;190
"2022-08-09 11:00:00";NaN;NaN;110;150
"2022-08-09 12:00:00";NaN;NaN;180;150
"2022-08-09 13:00:00";NaN;NaN;220;160
"2022-08-09 14:00:00";NaN;NaN;230;230
"2022-08-09 15:00:00";NaN;NaN;300;250
"2022-08-09 16:00:00";NaN;NaN;450;380
"2022-08-09 17:00:00";NaN;450;430;460
"2022-08-09 18:00:00";NaN;NaN;380;410
"2022-08-09 19:00:00";NaN;430;100;220
"2022-08-09 20:00:00";NaN;360;150;150
"2022-08-09 21:00:00";NaN;NaN;130;150
"2022-08-09 22:00:00";NaN;680;130;140
"2022-08-09 23:00:00";NaN;660;210;130
"2022-08-10 00:00:00";NaN;580;160;170
"2022-08-10 01:00:00";NaN;600;150;160
"2022-08-10 02:00:00";NaN;560;120;120
"2022-08-10 03:00:00";NaN;510;100;120
"2022-08-10 04:00:00";NaN;420;100;120
"2022-08-10 05:00:00";NaN;450;170;90
"2022-08-10 06:00:00";NaN;NaN;NaN;170
"2022-08-10 07:00:00";NaN;NaN;NaN;170
"2022-08-10 08:00:00";NaN;NaN;NaN;NaN
"2022-08-10 09:00:00";NaN;NaN;NaN;110
"2022-08-10 10:00:00";NaN;NaN;NaN;170
"2022-08-10 11:00:00";NaN;NaN;370;360
"2022-08-10 12:00:00";NaN;NaN;NaN;370
"2022-08-10 13:00:00";NaN;610;250;620
"2022-08-10 14:00:00";NaN;NaN;590;590
"2022-08-10 15:00:00";NaN;NaN;NaN;610
"2022-08-10 16:00:00";NaN;NaN;620;610
"2022-08-10 17:00:00";NaN;NaN;620;620
"2022-08-10 18:00:00";NaN;NaN;610;630
"2022-08-10 19:00:00";NaN;NaN;NaN;610
"2022-08-10 20:00:00";NaN;NaN;NaN;NaN
"2022-08-10 21:00:00";NaN;850;560;490
"2022-08-10 22:00:00";860;530;320;620
"2022-08-10 23:00:00";870;510;250;280
"2022-08-11 00:00:00";NaN;780;310;260
"2022-08-11 01:00:00";NaN;650;110;260
"2022-08-11 02:00:00";NaN;NaN;NaN;360
"2022-08-11 03:00:00";NaN;NaN;NaN;120
"2022-08-11 04:00:00";NaN;NaN;NaN;NaN
"2022-08-11 05:00:00";NaN;NaN;NaN;NaN
"2022-08-11 06:00:00";NaN;NaN;NaN;NaN
"2022-08-11 07:00:00";NaN;NaN;NaN;NaN
"2022-08-11 08:00:00";NaN;NaN;NaN;NaN
"2022-08-11 09:00:00";NaN;NaN;NaN;NaN
"2022-08-11 10:00:00";NaN;NaN;NaN;NaN
"2022-08-11 11:00:00";NaN;NaN;NaN;NaN
"2022-08-11 12:00:00";NaN;NaN;NaN;NaN
"2022-08-11 13:00:00";NaN;NaN;NaN;NaN
"2022-08-11 14:00:00";NaN;NaN;NaN;NaN
"2022-08-11 15:00:00";NaN;NaN;NaN;NaN
"2022-08-11 16:00:00";NaN;NaN;NaN;NaN
"2022-08-11 17:00:00";NaN;NaN;NaN;NaN
"2022-08-11 18:00:00";NaN;880;140;240
"2022-08-11 19:00:00";NaN;930;100;240
"2022-08-11 20:00:00";NaN;840;100;130
"2022-08-11 21:00:00";NaN;920;90;100
"2022-08-11 22:00:00";NaN;1050;100;90
"2022-08-11 23:00:00";NaN;1160;330;170
"2022-08-12 00:00:00";NaN;1230;220;230
"2022-08-12 01:00:00";NaN;1290;260;210
"2022-08-12 02:00:00";1260;370;160;200
"2022-08-12 03:00:00";NaN;1240;210;190
"2022-08-12 04:00:00";NaN;1420;100;190
"2022-08-12 05:00:00";NaN;1400;110;220
"2022-08-12 06:00:00";NaN;1260;120;100
"2022-08-12 07:00:00";NaN;NaN;90;110
"2022-08-12 08:00:00";NaN;NaN;130;120
"2022-08-12 09:00:00";NaN;NaN;90;90
"2022-08-12 10:00:00";NaN;NaN;150;90
"2022-08-12 11:00:00";NaN;1330;90;90
"2022-08-12 12:00:00";NaN;NaN;660;880
"2022-08-12 13:00:00";NaN;NaN;1320;880
"2022-08-12 14:00:00";NaN;NaN;1400;620
"2022-08-12 15:00:00";NaN;NaN;1170;1370
"2022-08-12 16:00:00";NaN;NaN;1230;1170
"2022-08-12 17:00:00";NaN;NaN;1140;1220
"2022-08-12 18:00:00";NaN;1140;470;1090
"2022-08-12 19:00:00";NaN;1270;760;460
"2022-08-12 20:00:00";1400;690;190;460
"2022-08-12 21:00:00";NaN;1220;120;130
"2022-08-12 22:00:00";1110;360;90;130
"2022-08-12 23:00:00";NaN;NaN;40;100
"2022-08-13 00:00:00";NaN;NaN;340;90
"2022-08-13 01:00:00";NaN;NaN;40;100
"2022-08-13 02:00:00";NaN;NaN;410;60
"2022-08-13 03:00:00";NaN;NaN;280;310
"2022-08-13 04:00:00";NaN;1010;160;40
"2022-08-13 05:00:00";NaN;NaN;860;150
"2022-08-13 06:00:00";1090;430;130;120
"2022-08-13 07:00:00";1260;840;870;120
"2022-08-13 08:00:00";1200;700;320;130
"2022-08-13 09:00:00";NaN;1090;460;830
"2022-08-13 10:00:00";1160;650;200;510
"2022-08-13 11:00:00";NaN;910;300;200
"2022-08-13 12:00:00";NaN;830;630;650
"2022-08-13 13:00:00";NaN;820;400;570
"2022-08-13 14:00:00";NaN;NaN;660;470
"2022-08-13 15:00:00";NaN;820;720;710
"2022-08-13 16:00:00";NaN;1160;470;710
"2022-08-13 17:00:00";NaN;NaN;1130;420
"2022-08-13 18:00:00";1060;390;1100;1120
"2022-08-13 19:00:00";1230;470;130;300
"2022-08-13 20:00:00";590;320;100;110
"2022-08-13 21:00:00";620;310;100;100
"2022-08-13 22:00:00";1270;300;270;110
"2022-08-13 23:00:00";NaN;1220;380;290
"2022-08-14 00:00:00";1320;710;370;370
"2022-08-14 01:00:00";1250;490;290;370
"2022-08-14 02:00:00";1280;610;370;370
"2022-08-14 03:00:00";710;300;380;270
"2022-08-14 04:00:00";690;260;50;430
"2022-08-14 05:00:00";1450;770;260;250
"2022-08-14 06:00:00";NaN;590;170;260
"2022-08-14 07:00:00";NaN;650;230;210
"2022-08-14 08:00:00";NaN;570;360;310
"2022-08-14 09:00:00";NaN;760;400;420
"2022-08-14 10:00:00";NaN;600;260;370
"2022-08-14 11:00:00";NaN;970;460;370
"2022-08-14 12:00:00";NaN;1020;230;470
"2022-08-14 13:00:00";1220;510;120;240
"2022-08-14 14:00:00";NaN;1120;60;90
"2022-08-14 15:00:00";NaN;1100;150;100
"2022-08-14 16:00:00";NaN;NaN;130;130
"2022-08-14 17:00:00";2360;1310;160;150
"2022-08-14 18:00:00";NaN;NaN;NaN;190
"2022-08-14 19:00:00";NaN;NaN;NaN;NaN
"2022-08-14 20:00:00";NaN;NaN;NaN;NaN
"2022-08-14 21:00:00";NaN;NaN;NaN;NaN
"2022-08-14 22:00:00";NaN;NaN;NaN;140
"2022-08-14 23:00:00";NaN;NaN;NaN;150
"2022-08-15 00:00:00";NaN;NaN;1620;170
"2022-08-15 01:00:00";NaN;NaN;NaN;1650
"2022-08-15 02:00:00";NaN;1650;840;430
"2022-08-15 03:00:00";NaN;NaN;NaN;100
"2022-08-15 04:00:00";NaN;NaN;NaN;NaN
"2022-08-15 05:00:00";1450;930;150;860
"2022-08-15 06:00:00";1700;1000;110;100
"2022-08-15 07:00:00";NaN;1110;770;110
"2022-08-15 08:00:00";NaN;1190;330;80
"2022-08-15 09:00:00";NaN;990;90;90
"2022-08-15 10:00:00";NaN;890;470;310
"2022-08-15 11:00:00";2510;1310;380;440
"2022-08-15 12:00:00";NaN;NaN;800;170
"2022-08-15 13:00:00";NaN;790;160;720
"2022-08-15 14:00:00";NaN;1110;460;720
"2022-08-15 15:00:00";NaN;940;620;NaN
"2022-08-15 16:00:00";NaN;NaN;950;980
"2022-08-15 17:00:00";NaN;NaN;1000;940
"2022-08-15 18:00:00";NaN;NaN;950;940
"2022-08-15 19:00:00";NaN;960;380;900
"2022-08-15 20:00:00";1160;620;220;240
"2022-08-15 21:00:00";NaN;780;240;220
"2022-08-15 22:00:00";1040;720;170;190
"2022-08-15 23:00:00";NaN;730;180;200
"2022-08-16 00:00:00";3950;610;150;160
"2022-08-16 01:00:00";NaN;730;160;170
"2022-08-16 02:00:00";NaN;790;210;170
"2022-08-16 03:00:00";NaN;460;210;210
"2022-08-16 04:00:00";NaN;490;210;200
"2022-08-16 05:00:00";NaN;580;200;200
"2022-08-16 06:00:00";NaN;530;240;240
"2022-08-16 07:00:00";NaN;490;200;200
"2022-08-16 08:00:00";NaN;410;160;150
"2022-08-16 09:00:00";NaN;NaN;160;150
"2022-08-16 10:00:00";NaN;NaN;160;NaN
"2022-08-16 11:00:00";760;410;120;160
"2022-08-16 12:00:00";NaN;NaN;350;220
"2022-08-16 13:00:00";NaN;NaN;370;170
"2022-08-16 14:00:00";NaN;NaN;360;380
"2022-08-16 15:00:00";NaN;NaN;520;450
"2022-08-16 16:00:00";NaN;NaN;640;570
"2022-08-16 17:00:00";NaN;NaN;790;710
"2022-08-16 18:00:00";NaN;NaN;770;790
"2022-08-16 19:00:00";NaN;NaN;NaN;780
"2022-08-16 20:00:00";1930;1050;330;100
"2022-08-16 21:00:00";930;470;120;310
"2022-08-16 22:00:00";NaN;NaN;NaN;130
"2022-08-16 23:00:00";NaN;860;160;150
"2022-08-17 00:00:00";1040;400;120;140
"2022-08-17 01:00:00";NaN;NaN;NaN;120
"2022-08-17 02:00:00";NaN;NaN;NaN;170
"2022-08-17 03:00:00";NaN;NaN;NaN;280
