,date,SO2,NO2,NO,NOX,O3,CO,MP10,MP25
1825,2017-11-21 19:00:00,3.99,7.04,1.32382,8.36342,23.0,0.18,54.0,13.0
1826,2017-11-21 20:00:00,3.43,6.52,1.32078,7.8393,23.0,0.18,40.0,11.0
1827,2017-11-21 21:00:00,3.34,6.52,0.922583,7.44072,24.0,0.2,39.0,8.0
1828,2017-11-21 22:00:00,3.44,6.61,1.21127,7.82345,23.0,0.21,35.0,5.0
1829,2017-11-21 23:00:00,3.26,6.81,1.305,8.11034,19.0,0.21,30.0,5.0
1878,2017-11-24 00:00:00,2.82,5.51,1.07012,6.57858,25.0,0.21,23.0,5.0
1879,2017-11-24 01:00:00,2.69,5.52,1.29558,6.819,27.0,0.21,31.0,5.0
1880,2017-11-24 02:00:00,2.84,5.39,1.3848,6.77852,26.0,0.21,25.0,9.0
1881,2017-11-24 03:00:00,2.97,5.28,1.21882,6.50303,26.0,0.21,22.0,10.0
1882,2017-11-24 04:00:00,2.93,5.54,1.18003,6.72012,25.0,0.21,23.0,9.0
1883,2017-11-24 05:00:00,3.0,5.66,1.25907,6.91737,23.0,0.21,26.0,10.0
1884,2017-11-24 06:00:00,2.96,5.73,1.04192,6.76753,21.0,0.21,32.0,10.0
1885,2017-11-24 07:00:00,2.87,6.1,1.2158,7.31105,24.0,0.21,29.0,13.0
1886,2017-11-24 08:00:00,6.36,13.4,6.38737,19.7887,17.0,0.19,25.0,16.0
1887,2017-11-24 09:00:00,6.58,6.61,1.91323,8.52805,20.0,0.18,26.0,16.0
1888,2017-11-24 10:00:00,16.58,8.37,5.82062,14.1877,16.0,0.18,21.0,7.0
1889,2017-11-24 11:00:00,130.32,10.5,7.14202,17.6383,13.0,0.18,23.0,2.0
1890,2017-11-24 12:00:00,158.93,8.75,5.31693,14.0662,14.0,0.29,32.0,6.0
1891,2017-11-24 13:00:00,124.62,7.57,4.2999,11.8745,15.0,0.31,35.0,13.0
1892,2017-11-24 14:00:00,136.99,6.63,2.84442,9.47604,15.0,0.27,37.0,20.0
1893,2017-11-24 15:00:00,26.67,5.96,1.8877,7.84325,17.0,0.18,27.0,20.0
1894,2017-11-24 16:00:00,11.58,5.98,1.33052,7.31182,20.0,0.16,21.0,18.0
1895,2017-11-24 17:00:00,3.41,5.85,1.15518,7.0031,20.0,0.16,31.0,13.0
1896,2017-11-24 18:00:00,3.3,5.5,1.0727,6.56798,20.0,0.16,32.0,9.0
1897,2017-11-24 19:00:00,3.3,5.62,1.16643,6.78828,19.0,0.16,28.0,9.0
1898,2017-11-24 20:00:00,3.17,6.6,1.36218,7.95908,15.0,0.17,29.0,13.0
1899,2017-11-24 21:00:00,3.24,5.73,1.29518,7.02878,16.0,0.17,26.0,17.0
1900,2017-11-24 22:00:00,3.08,5.76,0.942183,6.7013,15.0,0.18,25.0,17.0
1901,2017-11-24 23:00:00,2.91,5.93,1.45933,7.38525,12.0,0.2,29.0,3.0
1902,2017-11-25 00:00:00,3.02,6.02,1.4469,7.46643,11.0,0.2,22.0,0.0
1903,2017-11-25 01:00:00,2.93,6.11,1.2655,7.37925,10.0,0.22,19.0,0.0
1904,2017-11-25 02:00:00,2.96,6.21,1.55415,7.76142,8.0,0.23,21.0,0.0
1905,2017-11-25 03:00:00,2.91,6.58,1.33995,7.92195,7.0,0.19,22.0,0.0
1906,2017-11-25 04:00:00,2.93,6.48,1.63358,8.11758,7.0,0.2,15.0,0.0
1907,2017-11-25 05:00:00,4.38,9.0,3.37968,12.3816,7.0,0.2,14.0,0.0
1908,2017-11-25 06:00:00,3.51,8.02,6.27892,14.2974,7.0,0.21,41.0,3.0
1909,2017-11-25 07:00:00,9.31,6.98,3.77525,10.7536,10.0,0.23,29.0,4.0
1910,2017-11-25 08:00:00,12.85,9.07,6.49198,15.5578,10.0,0.25,38.0,19.0
1911,2017-11-25 09:00:00,30.06,16.34,28.9398,45.282,8.0,0.25,55.0,27.0
1912,2017-11-25 10:00:00,126.72,20.53,31.8117,52.3388,9.0,0.24,79.0,32.0
1913,2017-11-25 11:00:00,203.05,17.06,17.167,34.2312,11.0,0.24,74.0,35.0
1914,2017-11-25 12:00:00,221.64,11.75,6.70158,18.4493,16.0,0.25,75.0,39.0
1915,2017-11-25 13:00:00,65.41,8.0,3.02845,11.0328,20.0,0.25,70.0,36.0
1916,2017-11-25 14:00:00,4.25,6.16,1.21687,7.38105,22.0,0.23,39.0,25.0
1917,2017-11-25 15:00:00,11.23,6.48,1.40778,7.88587,21.0,0.22,42.0,19.0
1918,2017-11-25 16:00:00,34.47,6.56,1.94522,8.50632,20.0,0.2,48.0,14.0
1919,2017-11-25 17:00:00,21.37,6.41,1.80185,8.21655,21.0,0.19,58.0,10.0
1920,2017-11-25 18:00:00,21.31,6.95,1.77848,8.72446,19.0,0.19,53.0,18.0
1921,2017-11-25 19:00:00,6.93,9.99,1.57262,11.5616,16.0,0.2,42.0,16.0
1922,2017-11-25 20:00:00,4.37,9.35,1.4251,10.7744,18.0,0.22,47.0,14.0
1923,2017-11-25 21:00:00,3.6,7.0,1.50598,8.50555,18.0,0.22,44.0,15.0
1924,2017-11-25 22:00:00,3.62,6.67,1.29027,7.95575,16.0,0.22,39.0,8.0
1925,2017-11-25 23:00:00,3.61,6.99,1.12697,8.11752,13.0,0.23,42.0,6.0
1926,2017-11-26 00:00:00,3.47,6.65,1.25157,7.90563,12.0,0.22,39.0,3.0
1927,2017-11-26 01:00:00,3.33,6.62,1.48337,8.09993,11.0,0.23,35.0,1.0
1928,2017-11-26 02:00:00,3.39,6.47,1.4615,7.93615,13.0,0.22,32.0,3.0
1929,2017-11-26 03:00:00,3.31,6.59,1.80557,8.39423,12.0,0.23,32.0,11.0
1930,2017-11-26 04:00:00,3.18,6.2,1.11717,7.31468,17.0,0.21,30.0,14.0
1931,2017-11-26 05:00:00,3.11,6.04,1.1698,7.20797,18.0,0.21,25.0,17.0
1932,2017-11-26 06:00:00,3.17,6.07,1.23723,7.30697,19.0,0.22,26.0,19.0
1933,2017-11-26 07:00:00,3.06,6.05,1.28162,7.32915,18.0,0.22,20.0,18.0
1934,2017-11-26 08:00:00,3.08,5.62,0.8725,6.49685,19.0,0.22,26.0,20.0
1935,2017-11-26 09:00:00,2.93,5.44,1.22708,6.66738,21.0,0.22,18.0,24.0
1936,2017-11-26 10:00:00,2.76,5.28,1.22743,6.51053,21.0,0.2,9.0,22.0
1937,2017-11-26 11:00:00,3.09,5.4,1.18,6.58047,21.0,0.21,22.0,16.0
1938,2017-11-26 12:00:00,7.99,13.41,12.8081,26.2193,14.0,0.22,29.0,12.0
1939,2017-11-26 13:00:00,3.69,5.76,1.57637,7.33777,20.0,0.2,28.0,8.0
1940,2017-11-26 14:00:00,2.95,5.28,1.48258,6.76039,21.0,0.2,23.0,9.0
1941,2017-11-26 15:00:00,3.75,5.67,1.53908,7.21357,19.0,0.21,23.0,11.0
1942,2017-11-26 16:00:00,17.08,7.13,1.9099,9.03629,16.0,0.24,34.0,10.0
1943,2017-11-26 17:00:00,143.62,7.37,1.99415,9.3652,13.0,0.3,26.0,8.0
1944,2017-11-26 18:00:00,11.18,6.02,1.16305,7.17923,12.0,0.22,22.0,8.0
1945,2017-11-26 19:00:00,3.71,5.71,1.07878,6.78823,13.0,0.21,12.0,9.0
1946,2017-11-26 20:00:00,4.05,5.8,1.02078,6.816,13.0,0.21,11.0,10.0
1947,2017-11-26 21:00:00,8.69,6.57,1.46035,8.02744,12.0,0.22,15.0,7.0
1948,2017-11-26 22:00:00,6.51,9.22,1.81158,11.0271,11.0,0.23,17.0,5.0
1949,2017-11-26 23:00:00,3.53,5.7,1.3821,7.08522,15.0,0.22,16.0,5.0
2070,2017-12-02 00:00:00,3.49,5.56,1.58542,7.14498,19.0,0.17,27.0,9.0
2071,2017-12-02 01:00:00,3.38,5.59,1.4344,7.0227,18.0,0.18,34.0,6.0
2072,2017-12-02 02:00:00,3.17,5.39,1.27038,6.6632,19.0,0.18,36.0,4.0
2073,2017-12-02 03:00:00,3.21,5.35,1.46907,6.82393,18.0,0.18,32.0,3.0
2074,2017-12-02 04:00:00,2.95,5.78,1.1887,6.96735,16.0,0.18,28.0,3.0
2075,2017-12-02 05:00:00,3.1,5.54,1.71827,7.25498,15.0,0.19,28.0,7.0
2076,2017-12-02 06:00:00,3.21,5.75,1.68433,7.43067,15.0,0.19,27.0,12.0
2077,2017-12-02 07:00:00,3.29,6.17,1.47963,7.64582,16.0,0.18,30.0,19.0
2078,2017-12-02 08:00:00,17.93,9.41,3.36033,12.7663,13.0,0.18,34.0,25.0
2079,2017-12-02 09:00:00,52.08,7.76,3.08785,10.8493,13.0,0.18,33.0,23.0
2080,2017-12-02 10:00:00,30.02,13.16,9.44373,22.6018,10.0,0.19,36.0,19.0
2081,2017-12-02 11:00:00,133.58,9.67,7.06083,16.7262,12.0,0.18,41.0,19.0
2082,2017-12-02 12:00:00,79.77,8.19,5.40757,13.6002,12.0,0.18,43.0,19.0
2083,2017-12-02 13:00:00,175.32,9.57,6.96507,16.5392,12.0,0.17,47.0,15.0
2084,2017-12-02 14:00:00,68.21,6.32,3.61527,9.93488,13.0,0.17,35.0,17.0
2085,2017-12-02 15:00:00,63.75,9.4,6.65668,16.0567,12.0,0.18,34.0,11.0
2086,2017-12-02 16:00:00,22.86,8.34,4.49147,12.8325,13.0,0.16,39.0,5.0
2087,2017-12-02 17:00:00,11.8,7.54,3.35662,10.8982,14.0,0.17,43.0,4.0
2088,2017-12-02 18:00:00,37.74,13.27,5.64428,18.9158,9.0,0.16,39.0,3.0
2089,2017-12-02 19:00:00,19.7,16.26,4.93147,21.193,7.0,0.16,35.0,11.0
2090,2017-12-02 20:00:00,11.26,10.29,2.56062,12.8544,11.0,0.17,37.0,16.0
2091,2017-12-02 21:00:00,3.77,5.63,1.34373,6.97827,15.0,0.16,25.0,15.0
2092,2017-12-02 22:00:00,3.87,6.44,1.42205,7.85983,13.0,0.16,19.0,11.0
2093,2017-12-02 23:00:00,3.78,6.88,1.4145,8.29778,13.0,0.16,20.0,12.0
2166,2017-12-06 00:00:00,12.9,6.72,1.70438,8.42101,20.0,0.19,25.0,1.0
2167,2017-12-06 01:00:00,42.16,11.58,1.94297,13.5229,15.0,0.19,27.0,4.0
2168,2017-12-06 02:00:00,18.57,8.79,1.43025,10.2195,16.0,0.19,21.0,11.0
2169,2017-12-06 03:00:00,9.03,7.08,1.64335,8.72177,17.0,0.19,20.0,18.0
2170,2017-12-06 04:00:00,18.61,9.69,1.72957,11.4212,14.0,0.19,16.0,23.0
2171,2017-12-06 05:00:00,6.26,7.11,1.62307,8.73109,18.0,0.2,17.0,23.0
2172,2017-12-06 06:00:00,3.61,6.34,1.60502,7.9412,19.0,0.19,20.0,17.0
2173,2017-12-06 07:00:00,4.57,6.17,1.85075,8.02068,20.0,0.19,15.0,13.0
2174,2017-12-06 08:00:00,22.59,19.44,9.0229,28.4672,9.0,0.22,16.0,12.0
2175,2017-12-06 09:00:00,7.46,10.51,3.39883,13.9118,16.0,0.21,20.0,13.0
2176,2017-12-06 10:00:00,5.54,6.91,1.99942,8.91158,20.0,0.21,19.0,11.0
2177,2017-12-06 11:00:00,4.75,6.56,2.37123,8.935,21.0,0.21,15.0,10.0
2178,2017-12-06 12:00:00,7.52,6.32,2.20758,8.5246,22.0,0.22,13.0,7.0
2179,2017-12-06 13:00:00,21.12,6.2,2.67352,8.87067,20.0,0.24,16.0,9.0
2180,2017-12-06 14:00:00,27.42,6.18,2.44395,8.61993,20.0,0.25,22.0,12.0
2181,2017-12-06 15:00:00,8.13,6.05,2.27497,8.32602,23.0,0.24,17.0,18.0
2182,2017-12-06 16:00:00,210.05,7.74,3.03222,10.7697,20.0,0.24,31.0,18.0
2183,2017-12-06 17:00:00,5.61,6.25,1.61805,7.866,24.0,0.21,27.0,16.0
2184,2017-12-06 18:00:00,3.65,5.9,1.52437,7.42763,23.0,0.21,19.0,12.0
2185,2017-12-06 19:00:00,3.38,5.66,1.44835,7.11298,25.0,0.21,17.0,10.0
2186,2017-12-06 20:00:00,3.46,6.09,1.6467,7.73685,24.0,0.21,18.0,10.0
2187,2017-12-06 21:00:00,3.72,6.35,1.26375,7.6152,26.0,0.21,27.0,5.0
2188,2017-12-06 22:00:00,7.07,6.05,1.79847,7.84857,26.0,0.2,25.0,3.0
2189,2017-12-06 23:00:00,25.1,6.84,1.6667,8.511,22.0,0.21,25.0,6.0
2238,2017-12-09 00:00:00,7.68,10.57,2.26442,12.8358,7.0,0.19,20.0,2.0
2239,2017-12-09 01:00:00,4.85,9.63,2.86482,12.4945,5.0,0.17,25.0,6.0
2240,2017-12-09 02:00:00,4.13,8.26,2.49587,10.759,5.0,0.16,17.0,3.0
2241,2017-12-09 03:00:00,4.64,7.55,2.04878,9.60001,6.0,0.17,19.0,1.0
2242,2017-12-09 04:00:00,4.23,7.25,2.36568,9.61867,6.0,0.17,16.0,1.0
2243,2017-12-09 05:00:00,3.87,6.38,1.92197,8.29745,10.0,0.19,20.0,4.0
2244,2017-12-09 06:00:00,3.7,6.2,1.92748,8.12511,13.0,0.19,34.0,8.0
2245,2017-12-09 07:00:00,10.13,10.84,6.56905,17.4126,12.0,0.19,27.0,15.0
2246,2017-12-09 08:00:00,40.01,13.88,8.02415,21.9038,9.0,0.2,36.0,21.0
2247,2017-12-09 09:00:00,40.9,12.5,11.1364,23.637,10.0,0.21,42.0,38.0
2248,2017-12-09 10:00:00,205.07,14.52,17.1788,31.7007,10.0,0.24,54.0,48.0
2249,2017-12-09 11:00:00,132.63,10.32,8.32629,18.651,13.0,0.25,56.0,45.0
2250,2017-12-09 12:00:00,108.45,9.31,6.53452,15.8458,14.0,0.28,63.0,44.0
2251,2017-12-09 13:00:00,60.21,7.84,4.9808,12.8233,15.0,0.28,46.0,44.0
2252,2017-12-09 14:00:00,5.76,6.05,2.34762,8.40147,16.0,0.28,29.0,35.0
2253,2017-12-09 15:00:00,3.94,5.8,1.83043,7.63452,18.0,0.29,30.0,29.0
2254,2017-12-09 16:00:00,14.86,6.24,2.68297,8.92619,18.0,0.31,33.0,22.0
2255,2017-12-09 17:00:00,38.85,15.27,24.6452,39.9192,12.0,0.35,49.0,13.0
2256,2017-12-09 18:00:00,10.36,15.2,10.7094,25.9058,15.0,0.25,45.0,11.0
2257,2017-12-09 19:00:00,3.66,6.04,1.7947,7.83577,19.0,0.24,47.0,10.0
2258,2017-12-09 20:00:00,3.64,6.36,1.7412,8.10056,17.0,0.23,45.0,13.0
2259,2017-12-09 21:00:00,3.66,5.99,1.77318,7.75878,15.0,0.21,35.0,13.0
2260,2017-12-09 22:00:00,3.68,6.36,1.93433,8.29668,14.0,0.24,35.0,11.0
2261,2017-12-09 23:00:00,3.45,6.65,1.66482,8.31631,11.0,0.22,35.0,7.0
2382,2017-12-15 00:00:00,3.63,6.98,1.59145,8.57533,10.0,0.27,45.0,9.0
2383,2017-12-15 01:00:00,3.58,7.98,1.92413,9.90117,7.0,0.28,35.0,11.0
2384,2017-12-15 02:00:00,3.4,9.09,2.88128,11.968,5.0,0.26,45.0,7.0
2385,2017-12-15 03:00:00,3.44,7.48,2.5147,9.99567,5.0,0.25,39.0,4.0
2386,2017-12-15 04:00:00,3.44,7.32,2.975,10.2997,5.0,0.24,29.0,2.0
2387,2017-12-15 05:00:00,3.49,7.78,2.42625,10.21,5.0,0.25,31.0,2.0
2388,2017-12-15 06:00:00,3.31,6.56,2.94603,9.50267,7.0,0.27,24.0,2.0
2389,2017-12-15 07:00:00,3.53,5.51,2.90728,8.41666,8.0,0.28,53.0,12.0
2390,2017-12-15 08:00:00,3.83,5.59,2.8275,8.41275,10.0,0.3,96.0,29.0
2391,2017-12-15 09:00:00,3.81,6.0,2.0118,8.00923,13.0,0.32,38.0,28.0
2392,2017-12-15 10:00:00,4.57,6.16,2.2482,8.40533,18.0,0.36,42.0,20.0
2393,2017-12-15 11:00:00,3.7,5.87,2.19627,8.06697,20.0,0.37,33.0,15.0
2394,2017-12-15 12:00:00,3.2,5.55,2.10675,7.65402,20.0,0.38,31.0,9.0
2395,2017-12-15 13:00:00,8.4,11.01,11.5886,22.5976,17.0,0.37,22.0,9.0
2396,2017-12-15 14:00:00,17.17,15.55,30.7703,46.3203,11.0,0.35,26.0,13.0
2397,2017-12-15 15:00:00,3.51,5.54,1.86955,7.41245,19.0,0.34,19.0,18.0
2398,2017-12-15 16:00:00,30.29,18.39,28.3717,46.7596,9.0,0.35,28.0,22.0
2399,2017-12-15 17:00:00,152.15,13.45,31.0172,44.464,10.0,0.34,44.0,33.0
2400,2017-12-15 18:00:00,22.86,9.27,5.07342,14.3408,14.0,0.31,35.0,35.0
2401,2017-12-15 19:00:00,37.14,15.79,6.92955,22.7163,9.0,0.3,14.0,25.0
2402,2017-12-15 20:00:00,9.18,7.71,1.92073,9.632,13.0,0.28,21.0,18.0
2403,2017-12-15 21:00:00,3.95,6.3,1.60945,7.91133,13.0,0.27,17.0,5.0
2404,2017-12-15 22:00:00,4.11,7.35,2.03253,9.38512,10.0,0.27,20.0,1.0
2405,2017-12-15 23:00:00,3.89,8.61,1.94147,10.5503,9.0,0.26,18.0,0.0
2454,2017-12-18 00:00:00,3.27,6.41,1.62373,8.03503,11.0,0.22,39.0,4.0
2455,2017-12-18 01:00:00,9.22,7.77,2.17483,9.94121,9.0,0.23,33.0,0.0
2456,2017-12-18 02:00:00,16.74,9.89,2.179,12.0717,7.0,0.24,42.0,0.0
2457,2017-12-18 03:00:00,13.18,7.1,2.22903,9.32617,8.0,0.23,32.0,0.0
2458,2017-12-18 04:00:00,6.56,6.84,2.10177,8.94649,6.0,0.22,25.0,0.0
2459,2017-12-18 05:00:00,4.78,6.59,2.05248,8.64117,9.0,0.21,23.0,0.0
2460,2017-12-18 06:00:00,3.94,6.15,2.13037,8.28362,11.0,0.23,26.0,3.0
2461,2017-12-18 07:00:00,3.89,5.6,2.15637,7.75323,14.0,0.24,36.0,13.0
2462,2017-12-18 08:00:00,3.41,5.52,1.7224,7.24673,14.0,0.23,40.0,24.0
2463,2017-12-18 09:00:00,3.4,5.28,1.97493,7.25437,15.0,0.22,38.0,29.0
2464,2017-12-18 10:00:00,3.36,5.47,1.85307,7.32312,16.0,0.22,34.0,21.0
2465,2017-12-18 11:00:00,3.21,5.3,1.91362,7.21795,17.0,0.23,27.0,23.0
2466,2017-12-18 12:00:00,20.32,6.97,5.16468,12.1394,15.0,0.28,23.0,18.0
2467,2017-12-18 13:00:00,238.57,8.0,5.09487,13.0975,12.0,0.29,46.0,19.0
2468,2017-12-18 14:00:00,43.96,6.0,2.97807,8.98003,13.0,0.29,38.0,21.0
2469,2017-12-18 15:00:00,4.11,5.54,2.07248,7.60798,16.0,0.28,31.0,22.0
2470,2017-12-18 16:00:00,3.75,5.39,1.84843,7.23688,20.0,0.25,29.0,18.0
2471,2017-12-18 17:00:00,3.71,5.55,1.60193,7.14802,21.0,0.26,34.0,13.0
2472,2017-12-18 18:00:00,3.55,5.38,1.83037,7.21318,20.0,0.24,37.0,16.0
2473,2017-12-18 19:00:00,3.35,5.74,1.49387,7.23492,17.0,0.22,42.0,15.0
2474,2017-12-18 20:00:00,3.6,5.9,1.68775,7.58652,17.0,0.2,38.0,14.0
2475,2017-12-18 21:00:00,3.36,5.9,2.0882,7.98402,15.0,0.18,32.0,10.0
2476,2017-12-18 22:00:00,4.77,7.74,1.71145,9.44983,10.0,0.19,38.0,6.0
2477,2017-12-18 23:00:00,9.69,16.29,3.5825,19.875,5.0,0.21,37.0,3.0
2478,2017-12-19 00:00:00,8.99,16.52,5.74322,22.2652,4.0,0.22,41.0,9.0
2479,2017-12-19 01:00:00,8.17,15.13,6.4097,21.5403,4.0,0.21,42.0,16.0
2480,2017-12-19 02:00:00,6.99,13.35,2.92232,16.2767,5.0,0.2,31.0,13.0
2481,2017-12-19 03:00:00,5.05,9.58,2.03063,11.61,8.0,0.2,33.0,9.0
2482,2017-12-19 04:00:00,4.07,6.61,1.9072,8.51247,10.0,0.2,30.0,6.0
2483,2017-12-19 05:00:00,3.92,7.05,2.01593,9.06166,8.0,0.2,30.0,9.0
2484,2017-12-19 06:00:00,3.85,6.47,2.3569,8.82227,10.0,0.21,26.0,10.0
2485,2017-12-19 07:00:00,3.61,5.95,2.10588,8.05276,13.0,0.22,33.0,15.0
2486,2017-12-19 08:00:00,3.63,5.93,1.85602,7.78473,14.0,0.21,26.0,28.0
2487,2017-12-19 09:00:00,,5.84,2.04198,7.88433,15.0,0.24,32.0,34.0
2488,2017-12-19 10:00:00,,15.34,43.7565,59.0952,,0.38,34.0,21.0
2489,2017-12-19 11:00:00,19.56,9.98,16.0507,26.0259,,,39.0,4.0
2490,2017-12-19 12:00:00,81.25,,,,14.0,0.33,40.0,3.0
2491,2017-12-19 13:00:00,87.17,8.09,4.16969,12.2628,15.0,0.32,52.0,8.0
2492,2017-12-19 14:00:00,184.99,8.17,4.03223,12.2027,17.0,0.56,65.0,21.0
2493,2017-12-19 15:00:00,21.27,6.47,2.45297,8.9239,21.0,0.43,51.0,26.0
2494,2017-12-19 16:00:00,8.52,6.91,2.31302,9.2184,20.0,0.38,42.0,20.0
2495,2017-12-19 17:00:00,5.49,6.3,1.61,7.90814,20.0,0.31,37.0,21.0
2496,2017-12-19 18:00:00,17.11,8.0,2.54453,10.5398,17.0,0.31,55.0,17.0
2497,2017-12-19 19:00:00,5.11,8.56,2.28137,10.8402,15.0,0.29,55.0,16.0
2498,2017-12-19 20:00:00,5.89,15.43,3.43617,18.8695,9.0,0.28,45.0,16.0
2499,2017-12-19 21:00:00,5.0,9.96,1.86797,11.831,12.0,0.27,43.0,15.0
2500,2017-12-19 22:00:00,4.61,9.71,1.71115,11.42,12.0,0.26,42.0,8.0
2501,2017-12-19 23:00:00,3.79,7.09,1.7442,8.83562,12.0,0.26,33.0,7.0
2598,2017-12-24 00:00:00,3.29,7.21,1.83713,9.04948,11.0,0.52,42.0,10.0
2599,2017-12-24 01:00:00,3.5,7.67,1.22065,8.89313,9.0,0.52,38.0,9.0
2600,2017-12-24 02:00:00,3.62,7.03,1.69,8.72383,10.0,0.51,29.0,4.0
2601,2017-12-24 03:00:00,5.14,7.23,1.7841,9.01266,11.0,0.51,33.0,2.0
2602,2017-12-24 04:00:00,5.1,7.0,1.88458,8.88417,11.0,0.51,30.0,2.0
2603,2017-12-24 05:00:00,3.59,6.57,2.25653,8.82178,8.0,0.5,42.0,3.0
2604,2017-12-24 06:00:00,3.63,6.31,2.58888,8.9017,7.0,0.5,31.0,1.0
2605,2017-12-24 07:00:00,5.56,5.76,3.40295,9.15974,9.0,0.52,36.0,6.0
2606,2017-12-24 08:00:00,65.39,11.84,13.0125,24.8547,8.0,0.53,39.0,14.0
2607,2017-12-24 09:00:00,92.87,17.01,64.1843,81.1975,6.0,0.55,69.0,25.0
2608,2017-12-24 10:00:00,151.65,17.22,50.412,67.6298,7.0,0.57,77.0,30.0
2609,2017-12-24 11:00:00,166.36,11.81,8.77727,20.5885,12.0,0.58,89.0,37.0
2610,2017-12-24 12:00:00,102.0,9.85,6.3158,16.1637,13.0,0.57,68.0,41.0
2611,2017-12-24 13:00:00,12.98,6.78,3.6224,10.3997,16.0,0.6,43.0,33.0
2612,2017-12-24 14:00:00,9.57,6.42,2.92305,9.34267,17.0,0.6,39.0,25.0
2613,2017-12-24 15:00:00,22.16,6.37,2.66297,9.03485,17.0,0.58,38.0,17.0
2614,2017-12-24 16:00:00,7.5,5.79,1.923,7.71765,18.0,0.56,31.0,9.0
2615,2017-12-24 17:00:00,19.3,6.07,2.17667,8.24706,17.0,0.53,41.0,4.0
2616,2017-12-24 18:00:00,30.08,14.07,7.69148,21.764,11.0,0.52,66.0,8.0
2617,2017-12-24 19:00:00,14.0,13.53,19.1269,32.6547,12.0,0.52,63.0,16.0
2618,2017-12-24 20:00:00,3.88,6.74,1.76945,8.50606,17.0,0.54,67.0,18.0
2619,2017-12-24 21:00:00,3.69,5.93,1.48225,7.4143,16.0,0.51,47.0,17.0
2620,2017-12-24 22:00:00,3.63,5.8,1.56805,7.36378,15.0,0.5,46.0,17.0
2621,2017-12-24 23:00:00,3.28,6.03,1.7326,7.75903,13.0,0.51,39.0,13.0
2646,2017-12-26 00:00:00,26.15,11.4,7.52983,18.9293,4.0,0.51,23.0,15.0
2647,2017-12-26 01:00:00,18.28,12.38,8.77074,21.1472,4.0,0.51,18.0,12.0
2648,2017-12-26 02:00:00,19.71,12.36,9.07854,21.4365,4.0,0.51,17.0,11.0
2649,2017-12-26 03:00:00,11.53,9.46,3.19008,12.6532,5.0,0.5,15.0,12.0
2650,2017-12-26 04:00:00,4.91,6.49,1.585,8.07222,9.0,0.5,8.0,12.0
2651,2017-12-26 05:00:00,24.75,10.27,5.44013,15.7083,6.0,0.51,9.0,9.0
2652,2017-12-26 06:00:00,16.38,11.52,5.10392,16.6278,5.0,0.51,13.0,7.0
2653,2017-12-26 07:00:00,15.95,11.21,6.7351,17.9415,5.0,0.52,13.0,7.0
2654,2017-12-26 08:00:00,17.74,10.6,7.19988,17.7998,5.0,0.52,15.0,12.0
2655,2017-12-26 09:00:00,20.65,10.62,8.98244,19.6023,5.0,0.53,21.0,15.0
2656,2017-12-26 10:00:00,85.11,8.98,9.14078,18.1175,7.0,0.54,26.0,12.0
2657,2017-12-26 11:00:00,101.82,8.55,8.94604,17.495,7.0,0.56,44.0,17.0
2658,2017-12-26 12:00:00,147.96,12.1,27.7445,39.8428,7.0,0.59,37.0,17.0
2659,2017-12-26 13:00:00,35.1,7.3,6.16467,13.461,9.0,0.59,40.0,16.0
2660,2017-12-26 14:00:00,137.74,6.5,4.59123,11.0923,10.0,0.61,25.0,14.0
2661,2017-12-26 15:00:00,131.79,8.64,7.92468,16.5605,9.0,0.6,44.0,15.0
2662,2017-12-26 16:00:00,64.17,6.72,4.36887,11.0895,12.0,0.59,36.0,20.0
2663,2017-12-26 17:00:00,52.83,7.74,4.14825,11.8845,11.0,0.75,32.0,18.0
2664,2017-12-26 18:00:00,39.16,12.48,29.1367,41.6162,6.0,0.66,43.0,22.0
2665,2017-12-26 19:00:00,6.93,7.89,4.00857,11.903,10.0,0.57,27.0,20.0
2666,2017-12-26 20:00:00,5.29,7.46,1.65242,9.11462,10.0,0.55,22.0,16.0
2667,2017-12-26 21:00:00,5.05,7.8,1.7002,9.505,7.0,0.54,33.0,8.0
2668,2017-12-26 22:00:00,4.29,6.75,1.76455,8.51514,8.0,0.53,26.0,3.0
2669,2017-12-26 23:00:00,4.0,6.66,1.6592,8.31497,7.0,0.53,13.0,6.0
2718,2017-12-29 00:00:00,4.27,5.93,2.18842,8.12318,12.0,0.54,12.0,2.0
2719,2017-12-29 01:00:00,3.93,6.09,1.74425,7.83485,13.0,0.53,21.0,0.0
2720,2017-12-29 02:00:00,3.62,6.36,1.87443,8.23112,12.0,0.52,21.0,0.0
2721,2017-12-29 03:00:00,18.01,13.34,23.556,36.8965,7.0,0.56,17.0,1.0
2722,2017-12-29 04:00:00,60.96,18.18,55.1796,73.3623,5.0,0.57,20.0,2.0
2723,2017-12-29 05:00:00,23.82,18.4,23.0707,41.4663,4.0,0.54,26.0,7.0
2724,2017-12-29 06:00:00,28.05,17.56,35.7655,53.325,5.0,0.54,23.0,8.0
2725,2017-12-29 07:00:00,37.15,15.3,34.3533,49.6552,6.0,0.55,30.0,11.0
2726,2017-12-29 08:00:00,4.4,5.67,2.47965,8.14667,11.0,0.52,19.0,11.0
2727,2017-12-29 09:00:00,3.76,5.61,2.00097,7.6104,11.0,0.52,14.0,9.0
2728,2017-12-29 10:00:00,44.7,8.51,14.5329,23.0396,9.0,0.54,13.0,8.0
