,date,SO2,NO2,NO,NOX,O3,CO,MP10,MP25
7886,2018-08-01 08:00:00,18.4,5.35,19.1705,24.1317,11.0,0.33,56.0,38.0
7887,2018-08-01 09:00:00,24.31,,,,11.0,0.35,53.0,31.0
7888,2018-08-01 10:00:00,32.39,,,,15.0,0.25,52.0,34.0
7889,2018-08-01 11:00:00,7.04,3.54,8.36977,11.647,24.0,0.28,47.0,26.0
7890,2018-08-01 12:00:00,3.52,2.81,2.1521,4.87942,32.0,0.26,41.0,17.0
7891,2018-08-01 13:00:00,3.11,2.85,2.23915,5.00508,34.0,0.32,37.0,17.0
7892,2018-08-01 14:00:00,3.45,3.27,3.31624,6.48749,32.0,0.29,37.0,21.0
7893,2018-08-01 15:00:00,4.64,3.58,3.54462,7.01272,31.0,0.28,38.0,22.0
7894,2018-08-01 16:00:00,3.64,3.39,2.58793,5.88712,36.0,0.27,41.0,24.0
7895,2018-08-01 17:00:00,3.39,3.38,1.87752,5.17491,37.0,0.29,42.0,25.0
7896,2018-08-01 18:00:00,3.14,3.36,1.85165,5.12661,36.0,0.29,43.0,26.0
7897,2018-08-01 19:00:00,3.26,3.28,1.88533,5.08084,35.0,0.28,39.0,24.0
7898,2018-08-01 20:00:00,3.25,3.41,2.07676,5.40031,35.0,0.28,35.0,21.0
7899,2018-08-01 21:00:00,3.51,3.54,1.8649,5.32414,35.0,0.29,33.0,19.0
7900,2018-08-01 22:00:00,7.34,5.43,2.23147,7.54393,25.0,0.35,34.0,20.0
7901,2018-08-01 23:00:00,4.6,3.88,1.65755,5.4477,32.0,0.31,37.0,23.0
8070,2018-08-09 00:00:00,16.12,5.18,8.4565,13.4204,13.0,0.44,41.0,16.0
8071,2018-08-09 01:00:00,42.65,6.21,16.8325,22.6852,10.0,0.45,47.0,18.0
8072,2018-08-09 02:00:00,25.51,4.16,20.2952,24.0713,16.0,0.42,49.0,15.0
8073,2018-08-09 03:00:00,18.48,3.51,13.6925,16.9313,12.0,0.45,44.0,11.0
8074,2018-08-09 04:00:00,13.15,3.69,3.68993,7.26367,14.0,0.43,46.0,16.0
8075,2018-08-09 05:00:00,13.73,3.65,7.97385,11.4458,15.0,0.44,46.0,17.0
8076,2018-08-09 06:00:00,29.1,4.37,13.3303,17.4246,10.0,0.51,45.0,19.0
8077,2018-08-09 07:00:00,152.7,4.65,32.57,36.6351,11.0,0.47,44.0,23.0
8078,2018-08-09 08:00:00,137.94,4.67,34.6035,38.6576,12.0,0.5,51.0,32.0
8079,2018-08-09 09:00:00,131.6,4.7,32.9211,37.0337,13.0,0.45,56.0,37.0
8080,2018-08-09 10:00:00,15.59,4.09,14.1148,17.9168,14.0,0.46,55.0,38.0
8081,2018-08-09 11:00:00,9.85,3.1,7.13222,10.0736,19.0,0.43,41.0,28.0
8082,2018-08-09 12:00:00,11.19,2.81,6.25454,8.92592,21.0,0.42,25.0,12.0
8083,2018-08-09 13:00:00,5.96,2.72,3.58552,6.20335,24.0,0.45,17.0,12.0
8084,2018-08-09 14:00:00,5.5,2.66,3.70937,6.27272,25.0,0.46,19.0,16.0
8085,2018-08-09 15:00:00,5.52,2.99,3.76293,6.64503,26.0,0.45,21.0,18.0
8086,2018-08-09 16:00:00,5.35,2.86,2.74138,5.51466,29.0,0.46,25.0,20.0
8087,2018-08-09 17:00:00,5.37,3.04,2.65885,5.60592,30.0,0.49,29.0,22.0
8088,2018-08-09 18:00:00,5.18,3.13,3.00049,6.03136,30.0,0.6,32.0,23.0
8089,2018-08-09 19:00:00,5.21,2.88,2.84492,5.63901,30.0,0.5,34.0,23.0
8090,2018-08-09 20:00:00,5.14,2.93,3.00157,5.84126,30.0,0.46,34.0,21.0
8091,2018-08-09 21:00:00,8.05,3.49,5.87092,9.2177,29.0,0.48,32.0,20.0
8092,2018-08-09 22:00:00,32.72,7.38,20.1479,27.0908,10.0,0.47,31.0,20.0
8093,2018-08-09 23:00:00,13.77,4.52,2.5622,6.9722,21.0,0.43,30.0,20.0
8166,2018-08-13 00:00:00,5.77,2.67,1.10673,3.72128,27.0,0.44,25.0,18.0
8167,2018-08-13 01:00:00,7.8,2.62,1.19245,3.75326,27.0,0.45,26.0,23.0
8168,2018-08-13 02:00:00,8.1,2.81,1.2719,4.02097,23.0,0.41,29.0,22.0
8169,2018-08-13 03:00:00,16.18,4.67,5.23297,9.75043,10.0,0.43,33.0,20.0
8170,2018-08-13 04:00:00,22.58,4.95,4.94555,9.73796,10.0,0.41,35.0,20.0
8171,2018-08-13 05:00:00,18.2,4.44,10.2398,14.446,12.0,0.41,30.0,20.0
8172,2018-08-13 06:00:00,10.81,4.08,11.4913,15.251,15.0,0.42,30.0,23.0
8173,2018-08-13 07:00:00,16.66,3.21,11.8047,14.7242,15.0,0.48,30.0,23.0
8174,2018-08-13 08:00:00,134.96,3.72,18.0102,21.3147,12.0,0.48,34.0,25.0
8175,2018-08-13 09:00:00,41.6,3.56,15.2407,18.5078,13.0,0.48,44.0,29.0
8176,2018-08-13 10:00:00,22.45,3.01,9.56203,12.3751,15.0,0.43,57.0,32.0
8177,2018-08-13 11:00:00,5.25,2.54,4.80148,7.22236,23.0,0.41,57.0,30.0
8178,2018-08-13 12:00:00,4.58,1.85,1.6119,3.4071,31.0,0.37,48.0,21.0
8179,2018-08-13 13:00:00,,1.9,1.53528,3.38319,33.0,0.37,40.0,14.0
8180,2018-08-13 14:00:00,3.72,,,,,0.37,39.0,11.0
8181,2018-08-13 15:00:00,4.7,,,,33.0,,39.0,6.0
8182,2018-08-13 16:00:00,3.22,,,,33.0,0.24,40.0,3.0
8183,2018-08-13 17:00:00,3.9,,,,33.0,0.22,41.0,2.0
8184,2018-08-13 18:00:00,4.74,2.11,1.55037,3.60517,31.0,0.24,34.0,2.0
8185,2018-08-13 19:00:00,4.62,2.4,1.77494,4.11241,29.0,0.29,29.0,8.0
8186,2018-08-13 20:00:00,5.03,2.57,1.49313,4.00332,30.0,0.25,41.0,15.0
8187,2018-08-13 21:00:00,3.85,2.51,1.35057,3.7972,31.0,0.27,44.0,15.0
8188,2018-08-13 22:00:00,3.72,2.31,1.33141,3.5821,31.0,0.25,41.0,14.0
8189,2018-08-13 23:00:00,4.3,2.29,1.2057,3.44437,31.0,0.24,36.0,12.0
8214,2018-08-15 00:00:00,46.42,4.64,12.2669,16.6455,12.0,0.32,68.0,23.0
8215,2018-08-15 01:00:00,136.22,4.49,24.0902,28.1309,10.0,0.34,71.0,26.0
8216,2018-08-15 02:00:00,104.85,4.18,14.0525,17.9475,14.0,0.31,83.0,38.0
8217,2018-08-15 03:00:00,28.92,3.58,5.99855,9.42911,15.0,0.29,79.0,37.0
8218,2018-08-15 04:00:00,104.71,4.49,19.8177,23.9251,11.0,0.3,71.0,33.0
8219,2018-08-15 05:00:00,152.02,3.77,19.9915,23.3893,13.0,0.28,76.0,37.0
8220,2018-08-15 06:00:00,42.66,3.82,6.92224,10.5767,11.0,0.3,78.0,38.0
8221,2018-08-15 07:00:00,52.49,4.07,14.3337,18.1132,9.0,0.31,81.0,36.0
8222,2018-08-15 08:00:00,185.83,4.41,43.1932,46.8545,11.0,0.32,84.0,39.0
8223,2018-08-15 09:00:00,77.75,4.55,45.5092,49.1826,11.0,0.33,87.0,42.0
8224,2018-08-15 10:00:00,68.33,4.73,56.16,59.933,13.0,0.37,82.0,42.0
8225,2018-08-15 11:00:00,46.02,4.15,20.2605,24.0261,15.0,0.34,91.0,46.0
8226,2018-08-15 12:00:00,12.76,3.59,10.9487,14.3074,21.0,0.35,88.0,44.0
8227,2018-08-15 13:00:00,4.68,2.55,2.78433,5.24707,30.0,0.35,72.0,36.0
8228,2018-08-15 14:00:00,4.62,2.06,1.60272,3.60597,32.0,0.3,58.0,28.0
8229,2018-08-15 15:00:00,4.31,2.05,1.1567,3.15382,34.0,0.28,51.0,24.0
8230,2018-08-15 16:00:00,4.57,2.13,1.40719,3.48061,35.0,0.29,44.0,20.0
8231,2018-08-15 17:00:00,4.04,2.2,1.17385,3.32068,36.0,0.29,43.0,17.0
8232,2018-08-15 18:00:00,4.13,2.45,1.26825,3.65575,34.0,0.32,46.0,18.0
8233,2018-08-15 19:00:00,4.28,3.89,3.77788,7.54958,27.0,0.41,52.0,20.0
8234,2018-08-15 20:00:00,4.75,3.28,2.60207,5.79068,30.0,0.35,54.0,20.0
8235,2018-08-15 21:00:00,4.58,2.39,1.60538,3.9366,34.0,0.33,45.0,18.0
8236,2018-08-15 22:00:00,3.68,2.05,0.930984,2.93584,36.0,0.33,38.0,17.0
8237,2018-08-15 23:00:00,3.56,2.02,0.882301,2.85614,35.0,0.32,36.0,16.0
8622,2018-09-01 00:00:00,4.78,4.57,2.57143,7.03199,16.0,0.42,30.0,18.0
8623,2018-09-01 01:00:00,6.53,3.82,2.19111,5.91236,18.0,0.39,31.0,18.0
8624,2018-09-01 02:00:00,4.43,2.74,1.86185,4.53109,23.0,0.29,28.0,18.0
8625,2018-09-01 03:00:00,4.95,3.02,2.08547,5.02075,21.0,0.27,24.0,16.0
8626,2018-09-01 04:00:00,4.22,2.68,1.7367,4.34458,20.0,0.26,23.0,15.0
8627,2018-09-01 05:00:00,10.08,3.55,10.8728,14.0314,15.0,0.28,28.0,15.0
8628,2018-09-01 06:00:00,134.09,5.21,46.0973,50.4988,11.0,0.31,36.0,22.0
8629,2018-09-01 07:00:00,81.48,4.77,27.2654,31.5297,11.0,0.28,50.0,35.0
8630,2018-09-01 08:00:00,21.07,3.88,16.109,19.6724,13.0,0.34,49.0,36.0
8631,2018-09-01 09:00:00,6.24,2.97,8.9713,11.7557,15.0,0.31,43.0,30.0
8632,2018-09-01 10:00:00,5.87,3.04,7.16112,10.045,19.0,0.3,39.0,23.0
8633,2018-09-01 11:00:00,4.83,2.31,2.4218,4.65426,28.0,0.25,32.0,20.0
8634,2018-09-01 12:00:00,4.18,2.24,2.0306,4.20342,31.0,0.25,26.0,19.0
8635,2018-09-01 13:00:00,4.07,2.22,2.18973,4.3423,32.0,0.25,24.0,20.0
8636,2018-09-01 14:00:00,4.23,2.14,1.91663,3.99579,33.0,0.25,22.0,16.0
8637,2018-09-01 15:00:00,4.12,2.1,1.73805,3.78031,35.0,0.26,22.0,13.0
8638,2018-09-01 16:00:00,4.16,2.13,1.63073,3.70247,35.0,0.26,23.0,12.0
8639,2018-09-01 17:00:00,4.15,2.17,1.72225,3.83194,36.0,0.24,25.0,12.0
8640,2018-09-01 18:00:00,4.33,2.19,1.81267,3.93946,39.0,0.25,26.0,14.0
8641,2018-09-01 19:00:00,4.28,2.18,1.6508,3.77271,40.0,0.26,27.0,15.0
8642,2018-09-01 20:00:00,4.2,2.24,1.67254,3.85274,38.0,0.27,26.0,17.0
8643,2018-09-01 21:00:00,4.12,3.04,2.72107,5.66707,28.0,0.42,27.0,17.0
8644,2018-09-01 22:00:00,30.63,3.9,2.93315,6.72189,19.0,0.42,32.0,20.0
8645,2018-09-01 23:00:00,50.51,5.14,23.5044,28.1954,12.0,0.47,41.0,24.0
8670,2018-09-03 00:00:00,38.06,4.42,5.15732,9.42482,12.0,0.4,49.0,25.0
8671,2018-09-03 01:00:00,19.74,3.73,7.77828,11.3302,12.0,0.42,51.0,22.0
8672,2018-09-03 02:00:00,48.1,4.52,10.881,15.158,10.0,0.69,52.0,24.0
8673,2018-09-03 03:00:00,168.64,4.72,36.3795,40.4523,11.0,1.4,67.0,35.0
8674,2018-09-03 04:00:00,35.94,3.62,4.4327,7.92707,12.0,0.48,97.0,62.0
8675,2018-09-03 05:00:00,42.72,4.03,12.9536,16.7205,11.0,0.59,89.0,57.0
8676,2018-09-03 06:00:00,194.19,5.06,37.5821,41.9749,11.0,0.95,78.0,49.0
8677,2018-09-03 07:00:00,212.57,4.99,35.6392,39.9878,12.0,0.41,93.0,63.0
8678,2018-09-03 08:00:00,51.97,4.21,15.7205,19.6216,13.0,0.53,95.0,62.0
8679,2018-09-03 09:00:00,14.35,4.16,19.107,22.9034,14.0,0.48,84.0,51.0
8680,2018-09-03 10:00:00,7.84,4.16,11.8631,15.769,,0.34,77.0,42.0
8681,2018-09-03 11:00:00,5.06,2.95,4.2194,7.05639,18.0,0.3,72.0,31.0
8682,2018-09-03 12:00:00,4.13,2.64,2.92052,5.46979,23.0,0.27,62.0,23.0
8683,2018-09-03 13:00:00,3.8,2.35,2.12487,4.40191,27.0,0.24,56.0,21.0
8684,2018-09-03 14:00:00,,2.25,2.22562,4.4051,27.0,0.22,52.0,18.0
8685,2018-09-03 15:00:00,3.27,2.24,2.05298,4.22511,,0.21,49.0,15.0
8686,2018-09-03 16:00:00,3.67,2.23,1.90005,4.06115,,0.2,45.0,12.0
8687,2018-09-03 17:00:00,3.63,2.23,2.22832,4.39043,,0.21,41.0,9.0
8688,2018-09-03 18:00:00,4.07,2.53,2.0783,4.5359,3.0,0.23,40.0,8.0
8689,2018-09-03 19:00:00,3.6,3.34,4.12643,7.35178,0.0,0.3,39.0,12.0
8690,2018-09-03 20:00:00,4.47,2.53,1.85985,4.31885,0.0,0.24,45.0,16.0
8691,2018-09-03 21:00:00,9.06,3.67,2.90405,6.46963,1.0,0.29,48.0,18.0
8692,2018-09-03 22:00:00,30.21,4.52,5.06353,9.43326,3.0,0.29,47.0,19.0
8693,2018-09-03 23:00:00,24.38,4.77,17.3723,21.7961,4.0,0.26,57.0,20.0
9942,2018-10-26 00:00:00,2.12,2.02,1.18982,3.16283,24.0,0.21,26.0,4.0
9943,2018-10-26 01:00:00,2.04,2.21,1.16052,3.31265,22.0,0.21,21.0,1.0
9944,2018-10-26 02:00:00,154.31,3.8,4.7677,8.43089,7.0,1.01,23.0,6.0
9945,2018-10-26 03:00:00,80.44,4.39,11.6348,15.7746,3.0,0.95,41.0,22.0
9946,2018-10-26 04:00:00,33.84,3.39,4.16722,7.43953,9.0,0.24,48.0,28.0
9947,2018-10-26 05:00:00,17.3,3.66,4.4085,7.94225,6.0,0.23,39.0,21.0
9948,2018-10-26 06:00:00,5.25,3.52,8.65341,11.9138,7.0,0.27,35.0,17.0
9949,2018-10-26 07:00:00,5.49,3.4,11.0238,14.197,8.0,0.3,32.0,11.0
9950,2018-10-26 08:00:00,3.93,2.51,4.09681,6.50791,13.0,0.24,31.0,8.0
9951,2018-10-26 09:00:00,4.05,2.46,4.27745,6.62702,15.0,0.24,27.0,5.0
9952,2018-10-26 10:00:00,3.74,2.34,3.09167,5.35126,19.0,0.24,26.0,6.0
9953,2018-10-26 11:00:00,2.51,2.21,2.22937,4.36884,21.0,0.24,25.0,9.0
9954,2018-10-26 12:00:00,2.45,2.1,1.91705,3.94926,24.0,0.23,21.0,9.0
9955,2018-10-26 13:00:00,2.42,2.07,2.18589,4.0262,26.0,0.23,17.0,6.0
9956,2018-10-26 14:00:00,2.47,2.0,1.49775,3.43894,24.0,0.23,21.0,7.0
9957,2018-10-26 15:00:00,2.38,2.04,1.47555,3.46158,24.0,0.22,24.0,6.0
9958,2018-10-26 16:00:00,2.22,2.07,1.47811,3.49486,24.0,0.21,24.0,6.0
9959,2018-10-26 17:00:00,2.15,1.98,1.37803,3.30857,22.0,0.2,20.0,5.0
9960,2018-10-26 18:00:00,2.1,1.99,1.6041,3.49296,21.0,0.2,20.0,4.0
9961,2018-10-26 19:00:00,2.04,2.04,1.47402,3.45617,21.0,0.19,20.0,4.0
9962,2018-10-26 20:00:00,7.68,4.06,5.11508,8.96864,9.0,0.3,23.0,5.0
9963,2018-10-26 21:00:00,5.0,3.66,3.63233,7.1756,9.0,0.26,30.0,6.0
9964,2018-10-26 22:00:00,2.53,2.39,1.85917,4.18385,15.0,0.22,31.0,6.0
9965,2018-10-26 23:00:00,2.05,2.66,1.66511,4.26017,14.0,0.24,29.0,5.0
10182,2018-11-05 00:00:00,3.29,2.56,1.25328,3.75479,15.0,0.2,34.0,5.0
10183,2018-11-05 01:00:00,4.19,2.7,1.24511,3.88594,13.0,0.21,40.0,3.0
10184,2018-11-05 02:00:00,3.14,2.58,1.26237,3.77775,13.0,0.2,44.0,6.0
10185,2018-11-05 03:00:00,2.14,2.42,1.19673,3.56109,13.0,0.19,49.0,10.0
10186,2018-11-05 04:00:00,2.92,2.43,1.39973,3.77117,11.0,0.18,45.0,10.0
10187,2018-11-05 05:00:00,127.57,3.52,25.9018,28.9577,6.0,0.22,44.0,10.0
10188,2018-11-05 06:00:00,187.65,4.42,42.6375,46.1207,4.0,0.26,58.0,23.0
10189,2018-11-05 07:00:00,84.46,3.89,29.9649,33.3229,4.0,0.34,88.0,39.0
10190,2018-11-05 08:00:00,46.43,3.25,15.1537,18.1148,6.0,0.26,120.0,49.0
10191,2018-11-05 09:00:00,6.58,2.43,4.1893,6.52021,12.0,0.23,119.0,46.0
10192,2018-11-05 10:00:00,4.14,2.16,2.2105,4.30579,16.0,0.23,92.0,32.0
10193,2018-11-05 11:00:00,3.51,2.11,1.66178,3.71479,18.0,0.25,70.0,27.0
10194,2018-11-05 12:00:00,2.98,2.12,1.79173,3.85384,18.0,0.25,60.0,23.0
10195,2018-11-05 13:00:00,2.95,2.04,1.75228,3.73618,19.0,0.24,56.0,20.0
10196,2018-11-05 14:00:00,,2.08,1.65573,3.67283,20.0,0.25,52.0,20.0
10197,2018-11-05 15:00:00,2.43,,,,,0.23,54.0,15.0
10198,2018-11-05 16:00:00,2.74,,,,24.0,,55.0,14.0
10199,2018-11-05 17:00:00,2.28,2.34,1.34845,3.63368,26.0,,56.0,17.0
10200,2018-11-05 18:00:00,1.69,2.28,1.29495,3.51931,27.0,0.2,58.0,18.0
10201,2018-11-05 19:00:00,2.49,2.3,1.30543,3.54752,28.0,0.19,58.0,15.0
10202,2018-11-05 20:00:00,2.42,2.35,1.3601,3.65224,27.0,0.2,57.0,16.0
10203,2018-11-05 21:00:00,2.4,2.4,1.25008,3.59009,25.0,0.2,58.0,15.0
10204,2018-11-05 22:00:00,2.42,2.49,1.07885,3.5093,24.0,0.19,63.0,15.0
10205,2018-11-05 23:00:00,2.39,2.45,1.20422,3.59718,21.0,0.19,65.0,15.0
10230,2018-11-07 00:00:00,3.79,3.1,1.2661,4.30074,16.0,0.21,29.0,7.0
10231,2018-11-07 01:00:00,8.65,3.63,2.61346,6.14387,11.0,0.21,38.0,9.0
10232,2018-11-07 02:00:00,52.74,4.42,8.12286,12.3456,8.0,0.23,48.0,11.0
10233,2018-11-07 03:00:00,43.86,3.65,2.28162,5.83403,14.0,0.22,54.0,17.0
10234,2018-11-07 04:00:00,24.41,2.87,1.12278,3.93142,20.0,0.2,56.0,18.0
10235,2018-11-07 05:00:00,89.72,4.08,11.3808,15.2157,10.0,0.23,50.0,17.0
10236,2018-11-07 06:00:00,235.86,5.36,24.4626,29.3527,8.0,0.26,59.0,27.0
10237,2018-11-07 07:00:00,31.7,4.03,10.2206,14.0281,10.0,0.25,63.0,31.0
10238,2018-11-07 08:00:00,15.0,2.95,3.81503,6.66168,15.0,0.23,55.0,29.0
10239,2018-11-07 09:00:00,8.15,2.68,3.23055,5.82079,19.0,0.24,51.0,27.0
10240,2018-11-07 10:00:00,5.31,2.48,1.95773,4.36962,25.0,0.23,52.0,25.0
10241,2018-11-07 11:00:00,4.39,2.5,2.11168,4.53784,26.0,0.23,44.0,21.0
10242,2018-11-07 12:00:00,3.93,2.46,1.5815,3.97584,31.0,0.25,38.0,17.0
10243,2018-11-07 13:00:00,3.05,2.5,1.53185,3.9681,30.0,0.27,41.0,15.0
10244,2018-11-07 14:00:00,2.94,2.34,1.58233,3.86314,26.0,0.24,39.0,8.0
10245,2018-11-07 15:00:00,3.01,2.41,1.66241,4.00689,28.0,0.24,37.0,7.0
10246,2018-11-07 16:00:00,3.07,2.43,2.74143,5.08824,26.0,0.23,38.0,15.0
10247,2018-11-07 17:00:00,3.03,2.4,1.75715,4.09551,25.0,0.24,38.0,17.0
10248,2018-11-07 18:00:00,2.86,2.54,1.98068,4.44844,23.0,0.24,38.0,15.0
10249,2018-11-07 19:00:00,2.65,2.59,1.77763,4.30004,22.0,0.23,39.0,12.0
10250,2018-11-07 20:00:00,2.6,2.74,1.73127,4.39938,21.0,0.23,38.0,8.0
10251,2018-11-07 21:00:00,2.66,2.6,1.27898,3.82058,20.0,0.25,34.0,4.0
10252,2018-11-07 22:00:00,2.57,2.43,1.3223,3.69601,24.0,0.21,30.0,3.0
10253,2018-11-07 23:00:00,2.51,2.48,1.15485,3.57359,24.0,0.21,28.0,3.0
10278,2018-11-09 00:00:00,6.39,3.2,1.29341,4.42484,12.0,0.2,47.0,9.0
10279,2018-11-09 01:00:00,82.64,3.95,12.8226,16.5123,7.0,0.23,49.0,14.0
10280,2018-11-09 02:00:00,155.48,4.76,17.982,22.3825,4.0,0.23,56.0,24.0
10281,2018-11-09 03:00:00,102.54,4.5,7.32765,11.6383,4.0,0.21,59.0,27.0
10282,2018-11-09 04:00:00,28.38,4.75,15.175,19.6081,2.0,0.21,57.0,26.0
10283,2018-11-09 05:00:00,31.61,4.36,7.753,11.9204,4.0,0.21,56.0,22.0
10284,2018-11-09 06:00:00,22.5,3.99,9.30064,13.0799,5.0,0.23,49.0,16.0
10285,2018-11-09 07:00:00,27.15,3.85,13.0654,16.6521,6.0,0.27,52.0,12.0
10286,2018-11-09 08:00:00,25.67,3.16,8.60912,11.5827,9.0,0.23,64.0,22.0
10287,2018-11-09 09:00:00,4.5,2.43,3.74787,6.07901,15.0,0.22,65.0,25.0
10288,2018-11-09 10:00:00,3.47,2.41,2.0456,4.38071,17.0,0.2,58.0,23.0
10289,2018-11-09 11:00:00,3.51,2.38,2.0236,4.33289,19.0,0.21,46.0,19.0
10290,2018-11-09 12:00:00,3.16,2.41,2.78805,5.11829,17.0,0.21,35.0,16.0
10291,2018-11-09 13:00:00,2.9,2.28,2.0582,4.2716,17.0,0.2,26.0,10.0
10292,2018-11-09 14:00:00,2.9,2.37,1.92827,4.23162,18.0,0.22,23.0,7.0
10293,2018-11-09 15:00:00,2.95,2.3,1.7017,3.93824,16.0,0.2,23.0,5.0
10294,2018-11-09 16:00:00,2.91,2.36,1.86125,4.152,13.0,0.21,19.0,5.0
10295,2018-11-09 17:00:00,2.66,2.35,2.14398,4.41853,12.0,0.22,20.0,6.0
10296,2018-11-09 18:00:00,2.61,2.32,2.17052,4.42481,12.0,0.21,19.0,4.0
10297,2018-11-09 19:00:00,2.59,2.41,2.47863,4.81304,11.0,0.21,18.0,2.0
10298,2018-11-09 20:00:00,2.54,2.37,2.02538,4.26501,12.0,0.27,15.0,1.0
10299,2018-11-09 21:00:00,2.57,2.35,1.63333,3.92393,12.0,0.2,14.0,1.0
10300,2018-11-09 22:00:00,2.45,2.59,1.9796,4.49586,11.0,0.21,14.0,3.0
10301,2018-11-09 23:00:00,3.0,3.05,1.82867,4.80145,8.0,0.23,18.0,4.0
10374,2018-11-13 00:00:00,3.47,3.56,6.03338,9.44633,7.0,0.12,23.0,3.0
10375,2018-11-13 01:00:00,3.69,2.83,1.67285,4.43562,10.0,0.12,25.0,2.0
10376,2018-11-13 02:00:00,5.12,3.3,3.63441,6.8289,7.0,0.11,27.0,3.0
10377,2018-11-13 03:00:00,2.62,2.85,1.37054,4.15017,11.0,0.12,27.0,3.0
10378,2018-11-13 04:00:00,173.56,3.84,6.59952,10.2714,5.0,0.12,28.0,4.0
10379,2018-11-13 05:00:00,153.15,4.23,13.7154,17.6608,4.0,0.11,42.0,17.0
10380,2018-11-13 06:00:00,11.79,3.4,7.77103,10.9973,5.0,0.12,49.0,23.0
10381,2018-11-13 07:00:00,10.87,3.08,10.7852,13.4412,6.0,0.11,40.0,17.0
10382,2018-11-13 08:00:00,13.39,2.96,7.78611,10.5784,9.0,0.13,32.0,14.0
10383,2018-11-13 09:00:00,9.77,2.75,5.50819,8.13068,12.0,0.13,29.0,15.0
10384,2018-11-13 10:00:00,3.83,2.42,2.53297,4.87711,19.0,0.12,28.0,16.0
10385,2018-11-13 11:00:00,3.01,2.47,2.3393,4.73676,20.0,0.12,27.0,13.0
10386,2018-11-13 12:00:00,2.98,2.34,2.6469,4.90976,16.0,0.12,23.0,9.0
10387,2018-11-13 13:00:00,3.21,,,,18.0,0.11,17.0,8.0
10388,2018-11-13 14:00:00,2.7,,,,20.0,0.13,13.0,9.0
10389,2018-11-13 15:00:00,2.83,,,,23.0,0.11,14.0,8.0
10390,2018-11-13 16:00:00,2.87,2.17,1.73552,3.84393,22.0,0.12,15.0,3.0
10391,2018-11-13 17:00:00,3.01,2.18,1.8279,3.94069,19.0,0.12,14.0,1.0
10392,2018-11-13 18:00:00,2.32,2.25,2.22767,4.40571,19.0,0.11,15.0,0.0
10393,2018-11-13 19:00:00,2.28,2.15,1.96373,4.05225,21.0,0.11,18.0,1.0
10394,2018-11-13 20:00:00,2.23,2.16,1.6409,3.74317,21.0,0.09,18.0,4.0
10395,2018-11-13 21:00:00,2.11,2.57,1.84355,4.34425,18.0,0.08,19.0,5.0
10396,2018-11-13 22:00:00,2.1,2.77,2.54717,5.23319,13.0,0.11,21.0,4.0
10397,2018-11-13 23:00:00,2.1,2.62,1.91746,4.46838,15.0,0.07,22.0,3.0
10974,2018-12-08 00:00:00,19.4,14.45,13.4211,27.4354,2.0,0.2,38.0,13.0
10975,2018-12-08 01:00:00,19.74,13.07,22.1482,34.6641,3.0,0.17,40.0,12.0
10976,2018-12-08 02:00:00,43.61,17.18,56.7828,72.8047,2.0,0.19,42.0,15.0
10977,2018-12-08 03:00:00,145.87,20.25,108.95,127.168,3.0,0.22,47.0,20.0
10978,2018-12-08 04:00:00,82.08,16.65,59.7224,75.1681,2.0,0.15,59.0,32.0
10979,2018-12-08 05:00:00,10.63,7.88,5.35335,13.0264,7.0,0.14,57.0,31.0
10980,2018-12-08 06:00:00,23.17,13.83,27.6265,40.8006,3.0,0.16,45.0,21.0
10981,2018-12-08 07:00:00,19.82,8.72,11.6581,20.0626,7.0,0.16,33.0,14.0
10982,2018-12-08 08:00:00,17.69,5.74,6.81893,12.3569,11.0,0.15,29.0,15.0
10983,2018-12-08 09:00:00,5.88,1.66,1.91663,3.51576,17.0,0.14,30.0,16.0
10984,2018-12-08 10:00:00,5.13,1.45,1.81883,3.22123,20.0,0.13,28.0,15.0
10985,2018-12-08 11:00:00,3.19,1.58,1.79832,3.32217,19.0,0.13,25.0,12.0
10986,2018-12-08 12:00:00,3.48,1.44,1.65773,3.04937,21.0,0.15,20.0,9.0
10987,2018-12-08 13:00:00,3.12,1.46,1.69658,3.10583,20.0,0.15,18.0,7.0
10988,2018-12-08 14:00:00,2.73,1.48,1.61442,3.04163,21.0,0.16,17.0,7.0
10989,2018-12-08 15:00:00,3.25,1.87,1.9228,3.73721,21.0,0.16,18.0,7.0
10990,2018-12-08 16:00:00,3.28,1.72,1.58072,3.24886,21.0,0.16,19.0,8.0
10991,2018-12-08 17:00:00,2.64,1.53,1.85098,3.32435,17.0,0.16,19.0,8.0
10992,2018-12-08 18:00:00,3.02,1.47,1.8398,3.25796,16.0,0.22,19.0,8.0
10993,2018-12-08 19:00:00,2.59,1.84,3.04652,4.80969,14.0,0.21,20.0,8.0
10994,2018-12-08 20:00:00,2.31,1.55,1.89373,3.39034,14.0,0.18,17.0,7.0
10995,2018-12-08 21:00:00,1.82,2.65,1.92154,4.49844,12.0,0.22,14.0,6.0
10996,2018-12-08 22:00:00,2.42,6.88,3.339,10.0588,8.0,0.34,20.0,9.0
10997,2018-12-08 23:00:00,5.38,6.56,2.61377,9.03058,6.0,0.25,27.0,12.0
12678,2019-02-17 00:00:00,76.67,15.18,42.4337,56.7068,5.0,0.35,80.0,22.0
12679,2019-02-17 01:00:00,74.11,13.5,22.1493,35.0917,6.0,0.29,91.0,28.0
