FECHA (YYMMDD);HORA (HHMM);;
051111;1700;82;
051111;1800;86;
051111;1900;88;
051111;2000;92;
051111;2100;92;
051111;2200;87;
051111;2300;87;
051112;0000;90;
051112;0100;93;
051112;0200;94;
051112;0300;98;
051112;0400;99;
051112;0500;99;
051112;0600;99;
051112;0700;99;
051112;0800;99;
051112;0900;99;
051112;1000;99;
051112;1100;86;
051112;1200;75;
051112;1300;73;
051112;1400;66;
051112;1500;57;
051112;1600;53;
051112;1700;52;
051112;1800;59;
051112;1900;63;
051112;2000;66;
051112;2100;70;
051112;2200;70;
051112;2300;73;
051113;0000;78;
051113;0100;79;
051113;0200;86;
051113;0300;80;
051113;0400;88;
051113;0500;98;
051113;0600;99;
051113;0700;99;
051113;0800;91;
051113;0900;76;
051113;1000;66;
051113;1100;61;
051113;1200;54;
051113;1300;50;
051113;1400;51;
051113;1500;58;
051113;1600;58;
051113;1700;62;
051113;1800;73;
051113;1900;71;
051113;2000;73;
051113;2100;74;
051113;2200;77;
051113;2300;80;
051114;0000;84;
051114;0100;86;
051114;0200;86;
051114;0300;88;
051114;0400;92;
051114;0500;89;
051114;0600;85;
051114;0700;88;
051114;0800;92;
051114;0900;94;
051114;1000;82;
051114;1100;72;
051114;1200;66;
051114;1300;51;
051114;1400;46;
051114;1500;46;
051114;1600;50;
051114;1700;47;
051114;1800;39;
051114;1900;35;
051114;2000;48;
051114;2100;67;
051114;2200;59;
051114;2300;63;
051115;0000;74;
051115;0100;92;
051115;0200;98;
051115;0300;99;
051115;0400;99;
051115;0500;99;
051115;0600;99;
051115;0700;99;
051115;0800;93;
051115;0900;66;
051115;1000;73;
051115;1100;74;
051115;1200;57;
051115;1300;54;
051115;1400;35;
051115;1500;27;
051115;1600;26;
051115;1700;21;
051115;1800;22;
051115;1900;25;
051115;2000;41;
051115;2100;51;
051115;2200;42;
051115;2300;58;
051116;0000;67;
051116;0100;76;
051116;0200;81;
051116;0300;84;
051116;0400;89;
051116;0500;93;
051116;0600;96;
051116;0700;95;
051116;0800;76;
051116;0900;58;
051116;1000;58;
051116;1100;57;
051116;1200;53;
051116;1300;53;
051116;1400;56;
051116;1500;66;
051116;1600;65;
051116;1700;60;
051116;1800;66;
051116;1900;69;
051116;2000;77;
051116;2100;82;
051116;2200;87;
051116;2300;94;
051117;0000;94;
051117;0100;92;
051117;0200;92;
051117;0300;97;
051117;0400;99;
051117;0500;99;
051117;0600;99;
051117;0700;99;
051117;0800;99;
051117;0900;79;
051117;1000;75;
051117;1100;63;
051117;1200;51;
051117;1300;42;
051117;1400;31;
051117;1500;31;
051117;1600;25;
051117;1700;21;
051117;1800;21;
051117;1900;26;
051117;2000;31;
051117;2100;39;
051117;2200;45;
051117;2300;45;
051118;0000;51;
051118;0100;57;
051118;0200;61;
051118;0300;69;
051118;0400;76;
051118;0500;84;
051118;0600;88;
051118;0700;85;
051118;0800;65;
051118;0900;58;
051118;1000;53;
051118;1100;43;
051118;1200;42;
051118;1300;38;
051118;1400;39;
051118;1500;35;
051118;1600;31;
051118;1700;33;
051118;1800;29;
051118;1900;28;
051118;2000;38;
051118;2100;33;
051118;2200;33;
051118;2300;37;
051119;0000;46;
051119;0100;53;
051119;0200;61;
051119;0300;66;
051119;0400;73;
051119;0500;79;
051119;0600;80;
051119;0700;80;
051119;0800;61;
051119;0900;40;
051119;1000;41;
051119;1100;43;
051119;1200;33;
051119;1300;31;
051119;1400;35;
051119;1500;29;
051119;1600;24;
051119;1700;18;
051119;1800;17;
051119;1900;26;
051119;2000;36;
051119;2100;57;
051119;2200;72;
051119;2300;78;
051120;0000;87;
051120;0100;92;
051120;0200;97;
051120;0300;99;
051120;0400;99;
051120;0500;99;
051120;0600;99;
051120;0700;99;
051120;0800;99;
051120;0900;96;
051120;1000;88;
051120;1100;74;
051120;1200;68;
051120;1300;64;
051120;1400;64;
051120;1500;69;
051120;1600;64;
051120;1700;66;
051120;1800;68;
051120;1900;67;
051120;2000;68;
051120;2100;85;
051120;2200;89;
051120;2300;93;
051121;0000;90;
051121;0100;92;
051121;0200;93;
051121;0300;96;
051121;0400;99;
051121;0500;99;
051121;0600;99;
051121;0700;99;
051121;0800;90;
051121;0900;71;
051121;1000;61;
051121;1100;60;
051121;1200;55;
051121;1300;65;
051121;1400;67;
051121;1500;65;
051121;1600;61;
051121;1700;48;
051121;1800;46;
051121;1900;50;
051121;2000;58;
051121;2100;68;
051121;2200;72;
051121;2300;76;
051122;0000;82;
051122;0100;85;
051122;0200;90;
051122;0300;93;
051122;0400;97;
051122;0500;95;
051122;0600;94;
051122;0700;91;
051122;0800;83;
051122;0900;75;
051122;1000;59;
051122;1100;54;
051122;1200;59;
051122;1300;73;
051122;1400;63;
051122;1500;71;
051122;1600;74;
051122;1700;84;
051122;1800;90;
051122;1900;90;
051122;2000;87;
051122;2100;91;
051122;2200;84;
051122;2300;82;
051123;0000;86;
051123;0100;96;
051123;0200;96;
051123;0300;97;
051123;0400;99;
051123;0500;97;
051123;0600;99;
051123;0700;99;
