FECHA (YYMMDD);HORA (HHMM);;
091115;0800;;
091115;0900;;
091115;1000;;
091115;1100;;
091115;1200;;
091115;1300;;
091115;1400;;
091115;1500;;
091115;1600;;
091115;1700;;
091115;1800;;
091115;1900;;
091115;2000;;
091115;2100;;
091115;2200;;
091115;2300;;
091116;0000;;
091116;0100;;
091116;0200;;
091116;0300;;
091116;0400;;
091116;0500;;
091116;0600;;
091116;0700;;
091116;0800;;
091116;0900;;
091116;1000;;
091116;1100;;
091116;1200;;
091116;1300;;
091116;1400;;
091116;1500;;
091116;1600;;
091116;1700;;
091116;1800;;
091116;1900;;
091116;2000;;
091116;2100;;
091116;2200;;
091116;2300;;
091117;0000;;
091117;0100;;
091117;0200;;
091117;0300;;
091117;0400;;
091117;0500;;
091117;0600;;
091117;0700;;
091117;0800;;
091117;0900;;
091117;1000;;
091117;1100;;
091117;1200;;
091117;1300;;
091117;1400;;
091117;1500;;
091117;1600;;
091117;1700;;
091117;1800;;
091117;1900;;
091117;2000;;
091117;2100;;
091117;2200;;
091117;2300;;
091118;0000;;
091118;0100;;
091118;0200;;
091118;0300;;
091118;0400;;
091118;0500;;
091118;0600;;
091118;0700;;
091118;0800;;
091118;0900;;
091118;1000;;
091118;1100;;
091118;1200;;
091118;1300;;
091118;1400;;
091118;1500;;
091118;1600;;
091118;1700;;
091118;1800;;
091118;1900;;
091118;2000;;
091118;2100;;
091118;2200;;
091118;2300;;
091119;0000;;
091119;0100;;
091119;0200;;
091119;0300;;
091119;0400;;
091119;0500;;
091119;0600;;
091119;0700;;
091119;0800;;
091119;0900;;
091119;1000;;
091119;1100;;
091119;1200;;
091119;1300;;
091119;1400;;
091119;1500;;
091119;1600;;
091119;1700;;
091119;1800;;
091119;1900;;
091119;2000;;
091119;2100;;
091119;2200;;
091119;2300;;
091120;0000;;
091120;0100;;
091120;0200;;
091120;0300;;
091120;0400;;
091120;0500;;
091120;0600;;
091120;0700;;
091120;0800;;
091120;0900;;
091120;1000;;
091120;1100;;
